estandar	dialectal	whisper
Yo	Yo	Yo
lo	lo	lo
traje	traje	traje
el	el	el
año	año	año
pasao	pasao	pasado,
~…	~…	hace
No	No	dos
~,	~,	años,
fue	fue	hace
hace	hace	dos
dos	dos	años
años	años	traje
~.	~.	y
Hace	Hace	tengo
dos	dos	madera,
años	años	todavía
trajeo	trajeo	tengo
[HS:E1	[HS:E1	hay
		[Asent]			[Asent]	mucha
~.	~.	madera,
		]			]	hechotacos,
y	y	cachos
tengo	tengo	así
madera	madera	para
~,	~,	meterles
todavía	todavía	en
tengo	tengo	la
ahí	ahí	placa
mucha	mucha	y
madera	madera	mil
[HS:E1	[HS:E1	pesetas
		[Asent]			[Asent]	me
~.	~.	gustó
		]			]	el
hecho	hecho	ayuntamiento
tacos	tacos	y
~,	~,	como
cachos	cachos	quería
así	así	yo
[G-Mst]	[G-Mst]	que
~,	~,	me
¿~	¿~	lo
verdá	verdá	harían,
~?	~?	bueno
~,	~,	yo
[HS:E1	[HS:E1	que
		[Asent]			[Asent]	nosotros
~.	~.	hasta
		]			]	lo
para	para	hacemos
meterles	meterles	y
en	en	los
la	la	pános
placa	placa	y
~,	~,	hasta
[HS:E1	[HS:E1	me
		[Asent]			[Asent]	gustó
~.	~.	mil
		]			]	dudos
y	y	el
m-	m-	que
~,	~,	me
mil	mil	lo
pesetas	pesetas	os
me	me	arrastra,
costó	costó	esos
el	el	minguros
ayuntamiento	ayuntamiento	y
~.	~.	soy
Y	Y	yo
~…	~…	le
como	como	salgo
quería	quería	yo
yo	yo	con
que	que	la
me	me	mujer
lo	lo	y
harían	harían	yo
~…	~…	les
[A-Inn]	[A-Inn]	hacíamos,
~,	~,	bien
que	que	el
no-	no-	hierbo
~,	~,	y
que	que	el
nosotros	nosotros	hielo
te	te	como
lo	lo	ese
hacemos	hacemos	emberano
~,	~,	no
yo	yo	se
lo	lo	puede
pago	pago	salgo,
y	y	esa
ya	ya	madera
está	está	no
~.	~.	se
[HS:E1	[HS:E1	puede
		[Asent]			[Asent]	cortar,
~.	~.	por
		]			]	favor,
Me	Me	no
costó	costó	se
mil	mil	puede
duros	duros
el	el
que	que
me	me
lo	lo
serraran	serraran
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Esos	Esos
mil	mil
duros	duros
si	si
soy	soy
yo	yo
~,	~,
[R-Inf]	[R-Inf]
les	les
hago	hago
yo	yo
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
o	o
con	con
la	la
mujer	mujer
y	y
yo	yo
les	les
hacíamos	hacíamos
~.	~.
Viene	Viene
el	el
yerno	yerno
y	y
el	el
yerno	yerno
como	como
es	es
en	en
verano	verano
~,	~,
no	no
se	se
puede	puede
sa-	sa-
~,	~,
serrar	serrar
madera	madera
~,	~,
no	no
se	se
la	la
puede	puede
cortar	cortar
~.	~.
