estandar	dialectal	whisper
Tu	Tu	O
abuela	abuela	sea,
~,	~,	huele
sí	sí	así,
~,	~,	pero
pero	pero	yo
yo	yo	se
sé	sé	demistía
de	de	a
mis	mis	todo
tías	tías	de
y	y	que
todo	todo	llevaban
~…	~…	una
~,	~,	toquilla
de	de	así
que	que	y
llevaban	llevaban	lo
una	una	sabía
toquilleja	toquilleja	lo
así	así	que
y	y	hacían,
~…	~…	a
¿~	¿~	desen
Sabes	Sabes	unas
lo	lo	mancas
que	que	hasta
hacían	hacían	que
~?	~?	les
Hacersen	Hacersen	desdían
unas	unas	manquitos.
mangas	mangas	Y
hasta	hasta	llevaban
aquí	aquí	un
~,	~,	ralperíble,
que	que	se
les	les	me
decían	decían	acuerdo
manguitos	manguitos	de
~.	~.	mis
Llevaban	Llevaban	días.
[A-PIn:	[A-PIn:	Si
		unas			unas	son
terribles	terribles	del
~,	~,	año
		]			]	1932,
yo	yo	1932,
me	me	se
acuerdo	acuerdo
de	de
mis	mis
tías	tías
~…	~…
Si	Si
son	son
de	de
~…	~…
~,	~,
del	del
año	año
mil_novecientos_treinta	mil_novecientos_treinta
y	y
no	no
sé	sé
qué	qué
~.	~.
