estandar	dialectal	whisper
pa	pa	A
venderla	vendela	vender
yo	yo	a
en	en	ellos
la	la	en
plaza	plaza	la
~.	~.	plaza
Y	Y	y
becerros	becerros	de
también	también	hacer
mataba	mataba	rostra
~.	~.	me
Pos	Pos	mataba.
lo	lo	Por
que	que	lo
había	había	que
si	si	había,
es	es	yo
que	que	no
no	no	había
había	había	otra
otra	otra	cosa,
cosa	cosa	tenía
~.	~.	que
Tenías	Tenías	buscar
que	que	de
buscarte	buscate	la
la	la	vida.
vida	vida	Vé
~.	~.	a
¿~	¿~	un
Ves	Ves	peterro
[Rndo:	[Rndo:	bueno
		un			un	que
becerro	becerro	era
		]			]	para
bueno	bueno	tu
~,	~,	que
que	que	sabía
era	era	que
barato	barato	era
~,	~,	que
que	que	no
sabías	sabías	más
que	que	tiene
le	le	los
ganabas	ganabas	postos,
dinero	dinero	no
~?	~?	estaba.
Pos	Pos	Por
te	te	lo
lo	lo	que
traías	traías	te
y	y
lo	lo
matabas	matabas
~.	~.
Por	Po
eso	eso
te	te
digo	digo
~…	~…
