estandar	dialectal	whisper
Si	Si	Sherlock,
yo	yo	si
~,	~,	yo
hombre	hombre	aprendé
~…	~…	yo
Yo	Yo	no
no	no	emansella
sé	sé	aquemarero
qué	qué	seráme
más	más	me
enseñarme	enseñame	salto
~.	~.	y
Mi	Mi	me
hija	hija	llamé
lo	lo	que
que	que	me
me	me	lima
dice	dice	esta
es	es	loca
~:	~:	perdida
«~	«~	y
Estás	Estás	yo
loca	loca	se
perdida	perdía	me
~»	~»	compartía
~.	~.	la
[RISAS]	[RISAS]	cocina,
Y	Y	si
yo	yo	el
estoy	estoy	garrod
muchos	munchos	tu
días	días	dalamarte,
en	en	no
la	la	descuemos
cocina	cocina	esta
haciendo	haciendo	ni
algo	algo	jalás
~,	~,	Ana,
y	y	habeis
estoy	estoy
tacatá	tacatá
~,	~,
tacatá	tacatá
[ONOMAT]	[ONOMAT]
~,	~,
y	y
dice	dice
~:	~:
«~	«~
Mamá	Mamá
~,	~,
¿~	¿~
con	con
quién	quién
hablas	hablas
~?	~?
~»	~»
~,	~,
digo	digo
~:	~:
«~	«~
Conmigo	Conmigo
~»	~»
~.	~.
