estandar	dialectal	whisper
Cogían	Cogían	Cogía
la	la	la
carne	carne	carne
de	de	de
cerdo	cerdo	Cerdot
y	y	y
lo	lo	lo
envolvían	envolvían	lo
con	con	vían
la	la	con
carne	carne	la
de	de	carne
vaca	vaca	de
con	con	Baja,
el	el	con
~,	~,	el
con	con	cine
el	el	de
fin	fin	hacer
de	de	más
hacer	hacer	cantidades
más	más	de
cantidad	cantidad	chorizo
de	de	para
chorizos	chorizos	todo
para	para	el
~,	~,	año
para	para	porque
todo	todo	era
el	el	casi
año	año	lo
~,	~,	que
porque	porque	más
era	era	se
~,	~,	camía
[CHASQ]	[CHASQ]	casi
era	era	todo
casi	casi	el
lo	lo	año
que	que	estatuando,
más	más	si
se	se	se
ma-	ma-	recriaban
~…	~…	algunos
~|	~|	colegios,
lo	lo	o
que	que	algunos
~,	~,	años,
lo	lo	o
que	que	pollo
se	se	de
comía	comía	aquellos
casi	casi	que
todo	todo	también
el	el	casi
año	año	un
~,	~,	año
exceptuando	exceptuando	también,
si	si	era
se	se	todo
recriaban	recriaban	traicionado,
algunos	algunos	todo
conejos	conejos
o	o
~…	~…
en	en
fin	fin
~,	~,
al-	al-
~,	~,
eh	eh
~…	~…
algunos	algunos
po-	po-
~,	~,
gallos	gallos
o	o
pollos	pollos
de	de
aquellos	aquellos
que	que
~,	~,
que	que
tenían	tenían
casi	casi
un	un
año	año
también	también
~.	~.
En	En
fin	fin
~,	~,
era	era
todo	todo
tradicional	tradicional
~,	~,
[R-Inf]	[R-Inf]
todo	todo
eso	eso
~.	~.
