estandar	dialectal	whisper
Nada	Nada	nada,
~.	~.	a
Algunos	Algunos	uno
~,	~,	sí,
sí	sí	a
~.	~.	uno
Algunos	Algunos	bien
bien	bien	porque
~,	~,	le
porque	porque	tenían
le	le	una
tenían	tenían	fe,
afecto	afecto	todos
algunos	algunos	los
patronos	patronos	patrados,
~,	~,	no,
y	y	lleto,
otros	otros	pero
~,	~,	hubo
pero	pero	una
hubo	hubo	buena
una	una	mayoría,
buena	buena	que
mayoría	mayoría	es
que	que	que
es	es	se
que	que	lo
~…	~…	me
[HS:E1	[HS:E1	caban
		[Asent]			[Asent]	todo,
~.	~.	y
		]			]	va
se	se	al
lo	lo	unamiento,
negaban	negaban	a
todo	todo	cualquier
~.	~.	cosa,
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	si
~.	~.	te
		]			]	delaban
Y	Y	eso
ibas	ibas	de
al	al	esperables,
ayuntamiento	ayuntamiento	y
a	a	todo
cualquier	cualquier	no
cosa	cosa	ajuste,
~,	~,	y
y	y	se
si	si	lo
te	te	conoce,
pegaban	pegaban	tu
eso	eso	te
de	de	cajas,
~|	~|	que
«~	«~	era
Pero	Pero	un
~,	~,	rojo,
hombre	hombre	que
~,	~,	es
si	si	la
esto	esto	palabra
no	no	que
es	es	se
justicia	justicia	usaba,
~»	~»	que
~.	~.	la
[A-Inn]	[A-Inn]	sombra
«~	«~	repunita,
Tú	Tú	no
te	te	era
callas	callas	un
~,	~,	rojo,
que	que	y
eres	eres	dentro
un	un	de
rojo	rojo	eso,
~»	~»	voy
~.	~.	a
Que	Que	viajar,
es	es	pero
la	la	claro,
palabra	palabra	de
que	que	los
se	se	espillanos
usaba	usaba	zonas,
~,	~,	no
que	que	era
la	la	un
zona	zona	torojo,
republicana	republicana	había
eran	eran	a
los	los	viajerte
rojos	rojos	católico,
todos	tos	había
~,	~,	gente,
y	y	puede,
dentro	dentro	en
de	de	dos
eso	eso	pés,
~,	~,	había
pues	pues	gente
había	había	de
~|	~|	izquierda
Pero	Pero	y
~,	~,	de
claro	claro	derecha,
~,	~,	solamente
a	a	republicano,
unos	unos	y
les	les	aquí
pilló	pilló	en
en	en	tu
una	una	etapa,
zona	zona	maqueteó
~.	~.	andanucía
No	No	se
eran	eran	pasó
todos	tos	bien,
rojos	rojos	en
~,	~,	la
había	había	sombra,
~,	~,	y
había	había	uno
gente	gente	repreció
católicos	católicos	un
~,	~,	tremenda,
había	había	de
gente	gente	preso,
pues	pues	simplemente
de	de	porque
~,	~,	había
de	de	sido
~,	~,	consejal,
de	de	que
toa	toa	había
especie	especie	sido
~,	~,	consejal,
había	había	que
gente	gente	esa
de	de	persona
izquierda	izquierda	tuvo
y	y	presa,
de	de	que
derecha	derecha	de
~,	~,	tiempo,
solamente	solamente	porque
republicanos	republicanos	había
~,	~,	estado
y	y	ampliado
aquí	aquí	un
en	en	partido,
toa	toa	que
esta	esta	había
parte	parte	mucho
más	más	fuselado,
que	que	y
en	en	otra
toa	toa	fiendo
Andalucía	Andalucía	eso,
se	se	que
pasó	pasó	pasarse
muy	muy	a
mal	mal
~,	~,
en	en
las	las
zonas	zonas
que	que
~…	~…
Y	Y
hubo	hubo
una	una
represión	represión
tremenda	tremenda
de	de
presos	presos
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
simplemente	simplemente
~,	~,
porque	porque
había	había
sido	sío
concejal	concejá
~,	~,
que	que
a	a
ver	ver
~,	~,
concejal	concejal
~,	~,
que	que
~…	~…
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Pues	Pues
esa	esa
persona	persona
estuvo	estuvo
presa	presa
equis	equis
de	de
tiempo	tiempo
~,	~,
porque	porque
había	había
estao	estao
afiliao	afiliao
a	a
un	un
partido	partido
~,	~,
¿~	¿~
sabes	sabes
~?	~?
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Buf	Buf
~…	~…
Muchos	Munchos
fusilaron	fusilaron
~,	~,
y	y
otros	otros
viendo	viendo
eso	eso
~,	~,
pues	pues
tuvieron	tuvieron
que	que
~,	~,
que	que
pasarse	pasarse
a	a
Francia	Francia
~.	~.
