estandar	dialectal	whisper
Las	Las	La
amas	amas	Samar
de	de	de
casa	casa	Casa
jugamos	jugamos	jugamos
a	a	en
la	la	la
pica	pica	pica
que	que	que
es	es	es
un	un	un
juego	juego	juego
tradicional	tradicional	tradicional.
~,	~,	De
de	de	antigo
an-	an-	de
~,	~,	lo
[HS:E2	[HS:E2	más
		¿~			¿~	antigo
Y	Y	que
cómo	cómo	yo
es	es	me
~,	~,	ha
cómo	cómo	jugado
es	es	cuando
~?	~?	me
		]			]	ha
de	de	jugado
antiguo	antiguo	mi
~,	~,	madre.
de	de	Es
lo	lo	un
más	más	juego
antiguo	antiguo	precioso.
que	que	Recioso.
yo	yo	Nos
ya	ya	gusta
jugaba	jugaba	mucho.
cuando	cuando	Y
iba	iba	la
a	a	Samar
escuela	escuela	de
~,	~,	Casa
y	y	nos
ya	ya	hemos
jugaba	jugaba	recuperado.
mi	mi	Que
madre	madre	en
~,	~,	los
es	es	que
un	un	son
juego	juego	los
precioso	precioso	que
~,	~,	son
precioso	precioso	nuestros
~.	~.	hijos,
Bueno	Bueno	pues
~,	~,	claro,
nos	nos	ya
gusta	gusta	no
mucho	mucho	han
~,	~,	visto
y	y	jugades
las	las	y
amas	amas	les
de	de	explicamos.
casa	casa	Pero
lo	lo	yo
hemos	hemos	tengo
recuperado	recuperao	una
~,	~,	hija
que	que	que
los	los	aún
~…	~…	le
~,	~,	gusta
que	que	un
sa-	sa-	poco.
~…	~…	Pero
~,	~,	lo
lo	lo	demás.
que	que	Nos
es	es	hablamos
nuestros	nuestros	de
hijos	hijos	las
~,	~,	personas
pues	pues
claro	claro
~,	~,
ya	ya
no	no
han	han
visto	visto
jugar	jugar
y	y
se	se
les	les
explicamos	explicamos
~,	~,
pero	pero
~…	~…
Yo	Yo
tengo	tengo
una	una
hija	hija
que	que
aún	aún
le	le
gusta	gusta
un	un
poco	poco
~,	~,
pero	pero
los	los
demás	demás
~…	~…
o	o
sea	sea
~,	~,
jugamos	jugamos
las	las
~,	~,
las	las
personas	personas
mayores	mayores
~.	~.
