estandar	dialectal	whisper
Había	Había	Sola
este	este	lo
[G-Gnr]	[G-Gnr]	conteste,
y	y	no
este	este	esté,
~.	~.	barrio
El	El	же誇ere
[HS:I	[HS:I	es
		También			También	R
~,	~,	pes
sí	sí	por
~.	~.	qué
		]			]	este
peor	peor	te
era	era	te
este	este	llama
~.	~.	más,
Porque	Porque	no
este	este	etcetera
te	te	Ahí,
daba	daba	pero
en	en	estázgo
la	la	a
mano	mano	otra
~,	~,	cosa
pero	pero	que
este	este	da
te	te	rella
daba	daba	cam
[HS:I	[HS:I
		Pero			Pero
¿~	¿~
sabes	sabes
		]			]
en	en
las	las
uñas	uñas
~.	~.
