estandar	dialectal	whisper
Pues	Pues	a
había	había	Dios
sillas	sillas	iras,
~,	~,	a
había	había	Dios
un	un	un
armario	armario	armario,
~,	~,	una
una	una	comoda,
cómoda	comóda	según
~…	~…	el
según	según	brazo
~.	~.	que
Según	Según	tenía
el	el	uno
brazo	brazo	pues
que	que	así.
tenía	tenía	Si
uno	uno	tenía
~,	~,	el
pues	pues	bajo
así	así	para
~.	~.	poder
[G-Mst]	[G-Mst]	leer
Si	Si	cosas
tenía	tenía	buenas,
el	el	las
bazo	bazo	tenía
pa	pa	buenas.
poderle	podele	Y
dar	dar	si
cosas	cosas	no,
buenas	buenas
~,	~,
las	las
tenías	tenías
buenas	buenas
~;	~;
y	y
si	si
no	no
~,	~,
malas	malas
~.	~.
