estandar	dialectal	whisper
Y	Y	No
ya	ya	tantos.
más	más	Sí.
tarde	tarde	Sí.
eso	eso	Sí.
estaba	estaba	Sí.
señá	seña	Y
		ya
Anonimizado	Anonimizado	la
		tastaba.
[HS:I1	[HS:I1	Ah,
		Ah			Ah	esa
~,	~,	tanto.
esa	esa	He
también	también	quedado…
~,	~,	un
sí	sí	elemento
~,	~,	concealer.
sí	sí	Sí
~.	~.	sí
		]			]	sí
¿~	¿~
Te	Te
acuerdas	acuerdas
~,	~,
que	que
era	era
la	la
mujer	mujere
de	de
	
Anonimizado	Anonimizado
	
el	el
	
Anonimizado	Anonimizado
	
~.	~.
[HS:I1	[HS:I1
		Sí			Sí
~,	~,
sí	sí
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
		]			]
Con	Con
esa	esa
tuvo	tuvo
los	los
tres	tres
niños	niños
mi	mi
madre	madre
~.	~.
