estandar	dialectal	whisper
El	El	El
jabón	jabón	jabón,
me	me	nosotros
lo	lo	no
~…	~…	hacíamos
[OTRAS-EM]	[OTRAS-EM]	el
nosotros	nosotros	jabón
no	no	aquí
hacíamos	hacíamos	lo
el	el	contábamos,
jabón	jabón	pero
aquí	aquí	una
~,	~,	mujer
lo	lo	me
comprábamos	comprábamos	trasba
~,	~,	una
pero	pero	barra
~…	~…	de
una	una	jabón
mujer	mujé	de
me	me	blanco
trajo	trajo	y
a	a	azul,
mí	mí	que
un	un	me
tro-	tro-	lo
~,	~,	traslo
una	una	de
barra	barra	cordola,
de	de	que
jabón	jabón	lo
de	de	hacía
~|	~|	ahí,
blanco	blanco	nosotros,
y	y	pero
azul	azul	es
~,	~,	la
que	que	bona
me	me	que
lo	lo	nos
trajo	trajo	hacían
de	de	nunca,
~…	~…	es
~,	~,	la
de	de	bona
Córdoba	Córdoba	que
~.	~.	dice
Que	Que
lo	lo
hacía	hacía
ella	ella
~,	~,
los	los
trozos	trozos
~,	~,
pero	pero
el	el
jabón	jabón
aquí	aquí
no	no
se	se
hacía	hacía
nunca	nunca
~.	~.
El	El
jabón	jabón
aquí	aquí
se	se
compraba	compraba
~.	~.
