estandar	dialectal	whisper
Y	Y	No
el	el	he
tocino	tocino	pasado
~,	~,	nada,
no	no	no
~,	~,	lo
no	no	tendría.
el	el	Y
tocino	tocino	que
no	no	estaba
le	le	muy
pasaba	pasaba	bueno,
na	na	blanco,
~,	~,	saber.
el	el	Y
tocino	tocino	entonces,
lo	lo	como
tenías	tenías	ya
y	y	hemos
se	se	visto,
te	te	que
~|	~|	estaba
y	y	mejor
se	se	a
~,	~,	la
y	y	tocina,
~…	~…	mejor
que	que	cara,
estaba	estaba
mu	mu
bueno	bueno
~,	~,
blanco	blanco
~,	~,
¿~	¿~
sabe	sabe
~?	~?
~,	~,
y	y
entonces	entonces
lo	lo
comíamos	comíamos
más	más
a	a
gusto	gusto
el	el
tocino	tocino
aquel	aquel
que	que
na	na
~,	~,
¿~	¿~
sabe	sabe
~?	~?
~,	~,
que	que
estaba	estaba
mejor	mejor
el	el
tocino	tocino
mejor	mejor
que	que
ahora	ahora
el	el
jamón	jamón
~.	~.
