estandar	dialectal	whisper
Sí	Sí	de
~.	~.	mi
De	De	hija
~…	~…	tiene
~|	~|	dos
mi	mi	chiquillas
hija	hija	y
tiene	tiene	un
dos	dos	chiquillo
chiquillas	chiquillas	que
y	y	se
un	un	ha
chiquillo	chiquillo	ido
~,	~,	a
que	que	vino
s'ha	s'ha	aquí
ido	ido	a
~,	~,	la
ha	ha	a
venido	venío	reglar
aquí	aquí	los
a	a	olivar
la	la	a
~,	~,	la
a	a	espavala
arreglar	arreglá	y
los	los	y
olivares	olivares	no
~,	~,	me
a	a	ha
podarla	podala	hecho
y	y	nada
~…	~…	la
~,	~,	piala
y	y	a
no	no	fiesta
hemos	hemos	a
hecho	hecho	esta
nada	na	can'to
~,	~,	la
o	o	romería
sea	sea	y
~,	~,	ya
l'ha	l'ha	están,
pi-	pi-	no
~,	~,	más
l'ha	l'ha	que
pillado	pillao	de
la	la	juela,
fiesta	fiesta	la
esta	esta	venio
que	que	mal
han	han	yo
hecho	hecho	ya
~,	~,	te
la	la	yo
romería	romería	yo
~,	~,	no
y	y	yo
ha	ha	me
estado	estao	llamo
nada	na	siempre
más	más	muy
que	que	bien
de	de	con
juerga	juerga	el
~.	~.	no
L'ha	L'ha	no
venido	venío	me
mal	mal	ayudas
~.	~.	siempre
Bueno	Bueno	lo
~.	~.	que
Yo	Yo	podíos,
ya	ya	yo
te	te	me
digo	digo	llevo
~,	~,	siempre
yo	yo	muy
no	no	bien
~,	~,	con
yo	yo	todas
me	me	las
he	he	gente
llevado	llevao	con
siempre	siempre	los
muy	muy	vecinos
bien	bien	y
con	con	con
l-	l-	no
~…	~…	yo
Yo	Yo	no
no	no	he
~,	~,	hecho
yo	yo	daño
he	he	a
ayudado	ayudao	nadie
siempre	siempre	y
lo	lo	las
que	que	personas
he	he	no
podido	podío	buscaban
~.	~.	nadie,
Yo	Yo	no
me	me	hastele
he	he	daño
llevado	llevao	a
siempre	siempre	nadie,
bien	bien	eso
con	con	son
toda	toa	las
la	la	personas
gente	gente	a
~,	~,	un
con	con	raro
los	los	yo
vecinos	vecinos	no
y	y	le
con	con	he
todos	tos	hecho
~.	~.	daño
Yo	Yo	a
no	no	nadie
he	he	y
hecho	hecho	luego
daño	daño	yo
a	a	te
nadie	nadie	viste
~.	~.	lo
Si	Si	que
las	las	soy
personas	personas	que
~,	~,	yo
hay	hay	he
que	que	bebido
hacerles	haceles	no
na-	na-	soy
~,	~,	yo
no	no	no
~,	~,	veo
no	no	de
abusar	abusá	nada,
de	de	te
nadie	nadie	ajánteme,
y	y	si
no	no	yo
hacerle	hacele	voy
daño	daño	a
a	a	trobar
nadie	nadie	la
~,	~,	noche
esos	esos	y
son	son	me
~…	~…	tomo
las	las	un
personas	personas	descapinado
honradas	honrás	yo
~.	~.	les
Yo	Yo	tengo
no	no	manía
le	le	a
he	he	los
hecho	hecho	fumadores
d-	d-	y
~,	~,	a
da-	da-	los
~,	~,	bebadores,
daño	daño	no
a	a	me
nadie	nadie	gusta,
~.	~.	ni
		quiero,
Y	Y	me
luego	luego	voy
yo	yo	a
te	te	decir
voy	vi	un
a	a	disparateo
dicir	dicí	yo
lo	lo	mujer,
que	que	un
soy	soy	tío
~.	~.	que
Que	Que	esté
yo	yo	fumando
bebedor	bebedor	puros
no	no	y
soy	soy	que
~.	~.	me
[HS:E1	[HS:E1	estáis
		[Asent]			[Asent]	en
~.	~.	la
		]			]	duma,
Yo	Yo	le
no	no	digo
bebo	bebo	a
de	de	tío
nada	nada	que
~,	~,	se
tajantemente	tajantemente	vaya
~.	~.	con
Si	Si	su
~…	~…	madre
Yo	Yo	y
voy	voy	el
todas	to	camino
las	las	me
noches	noches	va
al	al	a
bar	bar	estar
y	y	más
me	me	un
tomo	tomo	hombre,
un	un	pero
descafeinado	descafeinado	tú
y	y	sabes
ya	ya	que
está	está	estará
~.	~.	aguantando
Yo	Yo	una
~,	~,	mujer
les	les	o
