estandar	dialectal	whisper
Pero	Pero	pero
ahora	ahora	ahora
se	se	se
compran	compran	compro
los	los	por
polvos	polvos	vos.
~,	~,	Ah,
		bueno,
~Anonimizado	~Anonimizado	ahora
Manuel	Manuel	se
		reen
~,	~,	por
no	no	vos,
te	te	y
 	 	de
 	 	verdad,
 	 	no
 	 	sabes.
 	 	Y...
 	 	Y
 	 	se
 	 	cojaba
 	 	la
 	 	ley,
 	 	2
 	 	o
 	 	3
 	 	horas
 	 	o
 	 	más,
 	 	de
 	 	tal
 	 	de
 	 	día.
 	 	Y
 	 	bajó,
 	 	y
 	 	después,
 	 	hacer
 	 	el
 	 	queso,
 	 	y
 	 	luego,
 	 	con
 	 	el
 	 	esar
 	 	arriba,
 	 	hasta
 	 	tu
 	 	siguiente
 	 	día.
 	 	Si
 	 	el
 	 	tenia,
 	 	si
 	 	se
 	 	podía
 	 	partir,
 	 	y
 	 	lo
 	 	querías,
 	 	piensan,
 	 	entonces
 	 	voy
 	 	a
 	 	que
 	 	estar
 	 	al
 	 	botilla,
 	 	o
 	 	prejo,
 	 	o
 	 	ponerlo
 	 	al
 	 	curar.
