estandar	dialectal	whisper
Pero	Pero	pero
~…	~…	estoy
~,	~,	de
[HS:E1	[HS:E1	la
						estiría
Anonimizado	Anonimizado	de
		dolor,
~.	~.	que
		]			]	le
pero	pero	dice
estoy	estoy	que
~…	~…	se
~,	~,	pone
estoy	estoy	la
muy	muy	fina
fastidiada	fastidiá	dosa
de	de	a
dolores	dolores	la
~.	~.	dolera,
[HS:E1	[HS:E1	no
		¿~			¿~	puedo
Sí	Sí	ni
~?	~?	andar,
		]			]	no
El	El	puedo
día	día	ni
que	que	andar,
dice	dice	uno
que	que	mira
se	se	con
pone	pone	el
la	la	bastón
espina	espina	ese
dorsal	dorsal	anto,
a	a	pues
doler	doler	entonces
~…	~…	a
[HS:E2	[HS:E2	ver
		[Asent]			[Asent]
~.	~.
		]			]
no	no
puedo	puedo
ni	ni
andar	andar
~…	~…
~,	~,
no	no
puedo	puedo
ni	ni
andar	andar
~.	~.
[HS:E2	[HS:E2
		Claro			Claro
~.	~.
		]			]
Bueno	Bueno
~,	~,
mira	mira
~,	~,
con	con
el	el
bastón	bastón
ese	ese
ando	ando
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Bueno	Bueno
~,	~,
entonces	entonces
~,	~,
a	a
ver	ver
~,	~,
¿~	¿~
qué	qué
queréis	queréis
~?	~?
