estandar	dialectal	whisper
Bueno	Bueno	Pero
~,	~,	ya
ya	ya	sabéis,
sabes	sabes	siempre
siempre	siempre	hubo
hubo	hubo	bromas,
bromas	bromas	siempre
~,	~,	había
siempre	siempre	bromas,
había	había	en
bromas	bromas	costables
~,	~,	vendiendo
si	si	y
a	a	tiramos
lo	lo	así
mejor	mejor	un
estabas	estabas	racismo.
vendimiando	vendimiando	Bueno,
y	y	ya
tirabas	tirabas	sí,
así	así	bueno,
un	un	la
racimo	racimo	falta,
~.	~.	bueno,
[TOS]	[TOS]	antes
Bueno	Bueno	había
~,	~,	mucho
la	la	respeto,
falda	falda	aunque
~,	~,	también
bueno	bueno	mejor
~,	~,	habría
antes	antes	alro,
había	había	pero
mucho	mucho	se
respeto	respeto	respetaba
~.	~.	mucho,
Aunque	Aunque	no
también	también	es
a	a	como
lo	lo	ahora.
mejor	mejor	A
habría	habría	lo
algo	algo	mejor
~,	~,	sí,
pero	pero	de
se	se	esas
respetaba	respetaba	bromas,
mucho	mucho	tirarte
~,	~,	así
¿~	¿~	las
eh	eh	uvas
~?	~?	a
~,	~,	la
no	no	cara,
es	es	eso
como	como	sí.
ahora	ahora	En
~.	~.	corte
[TOS]	[TOS]	de...
A	A	cuando
lo	lo	corte
mejor	mejor	de
si	si	rasgüent,
de	de	no
esas	esas	te
bromas	bromas	da
de	de	más
tirarte	tirarte	cuenta,
así	así	tené
las	las	tiempo,
uvas	uvas	piedras,
a	a	para
la	la	empezar
cara	cara	al
eso	eso	sexto,
sí	sí	eso
~,	~,	sí,
a	a	esas
lo	lo
mejor	mejor
te	te
~…	~…
no	no
te	te
dabas	dabas
cuenta	cuenta
~,	~,
te	te
metían	metían
piedras	piedras
pa	pa
que	que
te	te
pesara	pesara
el	el
cesto	cesto
~,	~,
eso	eso
sí	sí
~,	~,
esas	esas
bromas	bromas
~.	~.
Sí	Sí
~.	~.
