estandar	dialectal	whisper
No	No	No,
~,	~,	no,
lo	lo	no,
pagan	pagan	no.
mu	mu	No,
poco	poco	pero
~.	~.	es
Yo	Yo	un
por	por	serendido,
eso	eso	porque
no	no	mira,
los	los	para
he	he	lo
vendido	vendido	que
~,	~,	me
porque	porque	van
mira	mira	a
~,	~,	dar,
pa	pa	me
lo	lo	doblan.
que	que	Ya.
me	me	Así
van	van	que
a	a	lo
dar	dar	toja
me	me	ahí.
quedo	quedo	Porque
igual	igual	vienen
~,	~,	muchas
[HS:E1	[HS:E1	veces
		Ya			Ya	los
~.	~.	niños
		]			]	y
así	así	todo,
que	que	y
los	los	tenemos
dejo	dejo	que
ahí	ahí	tirar
~,	~,	un
porque	porque	vaca
vienen	vienen	más
muchas	muchas	suelo.
veces	veces	Sopieran
los	los	colchón
niños	niños	y
y	y	al
todo	todo	ayudarme
~,	~,	en
y	y	todos.
tenemos	tenemos
que	que
tirar	tirar
una	una
cama	cama
al	al
suelo	suelo
~…	~…
se	se
tira	tira
el	el
colchón	colchón
y	y
~¡~	~¡~
hala	hala
~!	~!
~,	~,
allí	allí
duermen	duermen
todos	todos
~.	~.
