estandar	dialectal	whisper
¿~	¿~	Y
Eh	Eh	van
~?	~?	los
Iban	Iban	voyis,
los	los	pero
bueyes	bueyes	si
~,	~,	no
pero	pero	había
si	si	nadie,
no	no	no
había	había	sabían
nadie	nadie	de
no	no	los
sabían	sabían	novillos,
de	de	de
~,	~,	jóvenes
los	los	no
novillos	novillos	saben
~,	~,	que
de	de	señales
jóvenes	jóvenes	y
no	no	les
saben	saben	llamaban
~,	~,	de
hay	hay	críos,
que	que	nos
enseñarles	enseñarles	mandaba
y	y	muchas
les	les	veces
llaman	llaman	a
~,	~,
de	de
críos	críos
nos	nos
mandaban	mandaban
muchas	muchas
veces	veces
a	a
llamarles	llamarles
~.	~.
