estandar	dialectal	whisper
Siempre	Siempre	pero
lo	lo	un
ha	ha	descaro
habido	habido	ahora
~,	~,	más
[HS:E1	[HS:E1	por
		[Asent]			[Asent]	las
~.	~.	calles
		]			]	lo
[HS:E2	[HS:E2	que
		Sí			Sí	me
~.	~.	hizo
		]			]	abratado,
pero	pero	pero
con	con	es
un	un	que
descaro	descaro	eso
~…	~…	está
Ahora	Ahora
vas	vas
por	por
las	las
calles	calles
~,	~,
las	las
veis	veis
abrazadas	abrazadas
~,	~,
besando	besando
~,	~,
vamos	vamos
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
Pero	Pero
es	es
que	que
eso	eso
está	está
bien	bien
~?	~?
