estandar	dialectal	whisper
¿~	¿~	de
Del	Del	chino,
cochino	chino	porque
~?	~?	más
Pos	Pos	acá
qué	qué	pues
vas	vas	ya
a	a	hemos,
sacar	sacar	los
~,	~,	carne
pos	pos	pago
ya	ya	como
pos	pos	más,
~…	~…	la
~,	~,	casa,
pos	pos	le
carne	carne	parecía
pa	pa	el
~…	~…	ligado
~,	~,	de
pa	pa	su
comer	comé	lofrellas,
en	en	que
la	la	era
casa	casa	para
~.	~.	la
Se	Se	amiga
partía	partía	y
el	el	tanto
hígado	hígado	lesu,
~,	~,	ya
todo	to	que
eso	eso	quedaba
lo	lo	por
freían	freían	la
~,	~,	madre,
que	que	no
era	era	guardaba,
pa	pa	es
las	las	una
migas	migas	orza
y	y	para
pa	pa	la
todo	to	impuida,
eso	eso	sacaba
y	y	poco
lo	el	a
que	que	poco,
quedaba	quedaba	pasaba
pos	pos	a
la	la	amigo,
madre	madre
lo	lo
guardaba	guardaba
en	en
una	una
orza	orza
~,	~,
pa	pa
después	después
iba	iba
sacando	sacando
a	a
poco	poco
a	a
poco	poco
pa	pa
echarles	echales
a	a
las	las
migas	migas
o	o
a	a
las	las
patatas	patatas
fritas	fritas
o	o
~…	~…
