estandar	dialectal	whisper
~¡~	~¡~	La
Oh	Oh	lengua
~!	~!	es,
Las	Las	dice,
lenguas	lenguas	no
dicen	dicen	ha
alguna	alguna	muerto
cosa	cosa	la
~,	~,	cursa
y	y	y
alguna	alguna	alguna
cosa	cosa	hueva
que	que	de
otra	otra	la
cosa	cosa	cursa,
~…	~…	vale.
vale	vale	Yo
~.	~.	no
Yo	Yo	dos
no	no	ratrapé
los	los	ningún
atrapé	atrapé	sitio
en	en	pero
ningún	ningún	tenía
sitio	sitio	las
~,	~,	dos
pero	pero	caseras
~…	~…	en
tenía	tenía	casa
las	las	y
tres	tres
caseras	caseras
en	en
casa	casa
y	y
~…	~…
~,	~,
y	y
venga	venga
~.	~.
