estandar	dialectal	whisper
no	no	no
me	me	me
he	he	casaba
casao	casao	porque
porque	porque	no
no	no	estaría
estaría	estaría	de
de	de	Dios,
Dios	Dios	porque
~,	~,	oportunidades
porque	porque	se
oportunidades	oportunidades	tenían.
he	he	Si
tenido	tenido	hubieran
~.	~.	pasado
Si	Si	a
me	me	bien
hubiera	hubiera	violados
casao	casao	veces,
~,	~,	así
había	había	que
enviudao	enviudao	Dios
dos	dos	la
veces	veces	va
~,	~,	a
así	así	querer
que	que
Dios	Dios
lo	lo
habrá	habrá
querido	querido
así	así
~.	~.
