estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí,
sí	sí	sí,
~,	~,	sí,
sí	sí	chiquetas,
~.	~.	no.
Sí	Sí	Pero
~.	~.	bueno,
Chaquetas	Chaquetas	chiquetas,
no	no	chiquetas,
~.	~.	sí,
[HS:E1	[HS:E1	sí,
		~¡~			~¡~	sí,
Caray	Caray	sí,
~!	~!	sí,
Hacer	Hacer	sí,
unos	unos	sí,
pantalones	pantalones	sí,
es	es	sí,
difícil	difícil
~.	~.
		]			]
Pero	Pero
bueno	bueno
~,	~,
chaque-	chaque-
~,	~,
chaquetas	chaquetas
~,	~,
chaquetas	chaquetas
sastre	sastre
pa	pa
mí	mí
sí	sí
~,	~,
y	y
pa	pa
mi	mi
hermana	hermana
~,	~,
sí	sí
las	las
hacía	hacía
~.	~.
