estandar	dialectal	whisper
Claro	Claro	Claro,
~.	~.	le
Le	Le	estamos
estamos	estamos	grabando
grabando	grabando	este
~,	~,	acuerdo
está	está	que
usted	usted	vamos
de	de	a
acuerdo	acuerdo	utilizar
que	que	esta
~…	~…	grabadora
vamos	vamos	para
a	a	uso
utilizar	utilizar	de
esta	esta	la
grabadora	grabadora	universidad
para	para	en
uso	uso	nada
de	de	más.
la	la	Le
universidad	universidad	parece
y	y	bien,
nada	nada	sí,
más	más
~,	~,
¿~	¿~
no	no
~?	~?
[HS:I1	[HS:I1
		Vale			Vale
~.	~.
		]			]
¿~	¿~
Le	Le
parece	parece
bien	bien
~?	~?
[HS:I1	[HS:I1
		Sí			Sí
~,	~,
sí	sí
~,	~,
no	no
~,	~,
claro	claro
~,	~,
[A-Inn]	[A-Inn]
		]			]
Vale	Vale
~.	~.
