estandar	dialectal	whisper
Los	Los	y
viejos	viejos	a
no	no	lo
podemos	podemos	mejor,
ya	ya	me
~.	~.	voy
Hoy	Hoy	a
~…	~…	buscar
a	a	al
la	la	tener
mejor	mejor	paro
bu-	bu-	y
~,	~,	a
buscan	buscan	hombres
al	al	para
~|	~|	trabajar,
en	en	que
el	el	la
paro	paro	de
diez	diez	cuatro
hombres	hombres	hombres
pa	pa	para
trabajar	trabajar	trabajar
~.	~.	para
Porque	Porque	el
le	le	paro
hace	hace	y
falta	falta	a
un	un	la
hombre	hombre	mejor
pa	pa	me
~,	~,	estuvo,
pa	pa	yo
trabajar	trabajar	no,
pa'l	pa'l	que
paro	paro	tu
y	y	viste,
a	a	yo
lo	lo	no,
mejor	mejor	yo
«~	«~	es
ves	ves	hombre
tú	tú	van,
si	si	y
~…	~…	la
~»	~»	de
~,	~,	nada,
dice	dice	pues
~:	~:	pues
«~	«~	un
No	No	paro
~,	~,	de
tienes	ties	nada,
tú	tú	y
que	que	para
ir	ir	eso
~,	~,	no
tú	tú	quien
~»	~»	llamar
~.	~.	los
Y	Y	del
esos	esos	paro,
hombres	hombres	porque
van	van	yo
~…	~…	no
y	y	hay
no	no	nada,
hacen	hacen	y
na	na	no
~.	~.	hay
Porque	Porque	que
como	como	darles
son	son	nada,
por	por	no
el	el	hay
paro	paro	que
no	no	darles
hacen	hacen	el
na	na	paro,
~.	~.	y
Claro	Claro	no
~,	~,	hay
y	y	nada,
por	por	y
eso	eso	no
no	no	hay
quieren	quien	que
llamar	llamar	darles
a	a	nada,
los	los	y
del	del	cuando
paro	paro	vamos
~,	~,	a
porque	porque	dar
es	es	paro,
que	que	y
no	no	donde
hacen	hacen	esto
na	na	es
~.	~.	paro,
Están	Están	la
hechos	hechos	bajando,
a	a	el
que	que	bebé
les	les	te
den	den	va
el	el	a
paro	paro	bajar,
sin	sin	el
~,	~,	bebé
sin	sin	te
trab-	trab-	va
~,	~,	a
sin	sin	bajar,
ganarlo	ganarlo	y
~.	~.	el
Y	Y	vino
eso	eso	te
no	no	va
~,	~,	a
y	y	la
cuando	cuando	cuelta
hemos	hamos	el
estao	estao	visito,
en	en	si
el	el	vas,
paro	paro	me
~,	~,	voy
que	que	a
yo	yo	ya
también	también	por
he	he	allí,
estao	estao	fishes
en	en	el
el	el	animal
paro	paro	modifylly
trabajando	trabajando
~,	~,
pero	pero
había	había
que	que
trabajar	trabajar
ahí	ahí
~.	~.
[R-Ind]	[R-Ind]
Había	Había
que	que
trabajar	trabajar
~.	~.
Y	Y
si	si
no	no
te	te
[A-PIn:	[A-PIn:
		daban			daban
		]			]
las	las
cuentas	cuentas
a	a
la	la
calle	calle
~.	~.
