estandar	dialectal	whisper
La	La	La
ropa	ropa	ropa
venía	venía	venía
antes	antes	antes
en	en	de
molde	molde	que
~,	~,	me
de	de	silla
~,	~,	en
de	de	rollo,
quien	quien	la
hiciera	hiciera	tela
en	en	rollo
rollo	rollo	y
~,	~,	luego
la	la	después
tela	tela	la
en	en	costurera
rollo	rollo	aquí
y	y	lo
luego	luego	hacía
después	después	en
las	las	la
costureras	costureras	ropa
aquí	aquí	a
las	las	la
hacían	hacían	persona.
la	la	O
ropa	ropa	que
a	a	sábanas
las	las	para
personas	personas	la
~.	~.	cama
O	O	y
sábanas	sábanas	todo
pa	pa	eso
las	las	venía
camas	camas	en
y	y	rollo.
todo	to	Rollo
eso	eso	es
venía	venía	la
en	en	ancho
rollo	rollo	que
~.	~.	era
Rollo	Rollo	eso,
de	de	lo
tela	tela	al
~,	~,	medio
al	al	y
ancho	ancho	eso
que	que	venía
era	era	en
eso	eso	vueltas,
o	o	vueltas,
al	al	vueltas.
medio	medio	Y
~.	~.	luego
Y	Y	un
eso	eso	cu
venía	venía	remember
envuelta	envuelta	de
~,	~,	la
envuelta	envuelta
~,	~,
envuelta	envuelta
~.	~.
[R-Vhc]	[R-Vhc]
Y	Y
luego	luego
compraban	compraban
los	los
metros	metros
que	que
hacían	hacían
falta	falta
~.	~.
