estandar	dialectal	whisper
La	La	La
tela	tela	tela
venía	venía	venía
de	de	de
~,	~,	los
de	de	estudiantes
~,	~,	de
de	de	venía.
~,	~,	Luego
yo	yo	venía
no	no	mucha
sé	sé	de
dónde	dónde	aquí,
venía	venía	mucha
~.	~.	raíz
Aluego	Aluego	de
venía	venía	esto,
mucha	mucha	aquí
de	de	venía
aquí	aquí	mucha
de	de	textil
~…	~…	por
Puigcerdà	Puigcerdà	aquí
y	y	desde
todo	todo	zapadell,
esto	esto	fins
~,	~,	de
aquí	aquí	tarrasa,
había	había	y
mucha	mucha	todo
~,	~,	aquí
mucha	mucha	venía
textil	textil	mucha
por	por	textil,
aquí	aquí	me
en	en	parece.
~…	~…	Venía
~,	~,	tejida
desde	desde	y
~…	~…	esto
~,	~,	venía
desde	desde	en
Sabadell	Sabadell	el
~,	~,	crudo,
[L-Otra:	[L-Otra:	ropa
		fins			fins	en
		]			]	cruda,
de	de	y
Terrassa	Terrassa	luego
y	y	se
todo	todo	dí
aquello	aquello	blancas,
había	había	se
mucha	mucha	quemaba
textil	textil	lílo,
me	me	y
parece	parece	no
~.	~.	que
Venía	Venía	se
el	el	envió
tejido	tejido	cosas.
allí	allí	Y
~.	~.	luego
Esto	Esto	una
venía	venía	parte
en	en	pasaba
crudo	crudo	a
~,	~,	esta
ropa	ropa	empección,
en	en	y
cruda	cruda	otra
y	y	parte
luego	luego	se
se	se	marchaba
~,	~,	a
se	se	tenir.
hacía	hacía	Tinturas,
blanca	blanca	y
~,	~,	mucha...
se	se	se
~,	~,	hacía
se	se	mucha
quemaba	quemaba	tintura
el	el	de
hilo	hilo	abrigos,
~,	~,	y
y	y	así.
yo	yo	La
qué	qué	verdina...
sé	sé	tenéis
~,	~,	que
mil	mil	haber
cosas	cosas	verdinas
~.	~.	mucho,
Y	Y	mucho,
luego	luego	mucho.
una	una	Bueno,
parte	parte	yo
pasaba	pasaba	no
a	a	sé,
estampación	estampación	era
y	y	tan
otra	otra	grande
parte	parte	que
se	se	yo,
marchaba	marchaba	era
a	a	tanto
teñir	teñir	de
~.	~.	ropa
Tinturas	Tinturas	que
~.	~.	entraba
Y	Y	allí,
mucha	mucha	que
~…	~…	entraba
~,	~,	en
se	se	camiones
hacía	hacía	de
mucha	mucha	disalín,
tintura	tintura	camiones
de	de	diarios.itat
~,	~,
de	de
abrigos	abrigos
y	y
así	así
~.	~.
Gabardina	Gabardina
~,	~,
teñir	teñir
gabardinas	gabardinas
~,	~,
mucho	mucho
~,	~,
mucho	mucho
~,	~,
mucho	mucho
~.	~.
Bueno	Bueno
~,	~,
yo	yo
no	no
sé	sé
~…	~…
~,	~,
era	era
tan	tan
grande	grande
aquello	aquello
~…	~…
~,	~,
era	era
tanta	tanta
la	la
ropa	ropa
que	que
entraba	entraba
allí	allí
~,	~,
entraban	entraban
camiones	camiones
allí	allí
y	y
salían	salían
camiones	camiones
diarios	diarios
~.	~.
Es	Es
normal	normal
~.	~.
