estandar	dialectal	whisper
Lo	Lo	lo
digo	digo	digo
por	por	por
eso	eso	eso,
~,	~,	no
no	no	es
~,	~,	por
no	no	nada
es	es	porque
por	por	yo
nada	nada	no
~,	~,	os
porque	porque	quiero,
yo	yo	pero
no	no	yo,
os	os	me
quiero	quiero	encanta
~…	~…	de
~,	~,	gustas
pero	pero	ahora.
yo	yo
~,	~,
por	por
ejemplo	ejemplo
~,	~,
[A-Inn]	[A-Inn]
ahora	ahora
~.	~.
O	O
sea	sea
que	que
lo	lo
siento	siento
~.	~.
Bueno	Bueno
~,	~,
vosotros	vosotros
~…	~…
[HS:I1	[HS:I1
		[HCruz:			[HCruz:
		Muchas			Muchas
gracias	gracias
~,	~,
		]			]
		]			]
