estandar	dialectal	whisper
Los	Los	bright
atan	atan	and
~,	~,	y
los	los	los
van	van	haciendo
embutiendo	embutiendo	necesión
y	y	Carlos
los	los	cuando
hacen	hacen	le
tajos	tajos	chinos
~,	~,	y
como	como	ustedes
decimos	decimos	que
~.	~.	se
Ven	Ven	las
ustedes	ustedes	cinco
que	que	hace
a	a	un
veces	veces	distillel
tienen	tienen	paying
así	así	a
~…	~…	los
[HS:I2	[HS:I2	a
		Una			Una	las
vara	vara	a
~.	~.	las
		]			]	que
un	un	cuando
tajo	tajo	a
~,	~,	todos
atado	atado	todos
~,	~,	socialist
que	que	y
le	le	a
tajan	tajan	los
~.	~.	como
[HS:E1	[HS:E1	no
		Sí			Sí	są
~.	~.	no
		]			]
A	A
lo	lo
mejor	mejor
una	una
morcilla	morcilla
grande	grande
con	con
cuatro	cuatro
tajos	tajos
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
como	como
decimos	decimos
nosotros	nosotros
~,	~,
así	así
~.	~.
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
sí	sí
~.	~.
		]			]
Así	Así
es	es
como	como
lo	lo
hacen	hacen
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
luego	luego
ya	ya
pues	pues
~…	~…
