estandar	dialectal	whisper
Que	Que	y
~,	~,	le
pero	pero	faltaba
es	es	ya,
por	por	te
eso	eso	estaba
~.	~.	como
Y	Y	aquel
le	le	que
[A-Inn]	[A-Inn]	dice
y	y	4
antes	antes	o
estaba	estaba	5
como	como	meses
aquel	aquel	más
que	que	mando
dice	dice	el
cuatro	cuatro	cordero,
o	o	por
cinco	cinco	eso
meses	meses	se
mamando	mamando	cubría
el	el	lo
cordero	cordero	que
~.	~.	estaba.
Por	Por	Y
eso	eso	por
no	no	eso
se	se	no
cubría	cubría	podía
la	la	pierno
oveja	oveja	más
~,	~,	chuno,
y	y	cuando
por	por	se
eso	eso	lo
no	no	quitaba
podía	podía	ya,
criar	criar	se
na	na	lo
más	más	quitaban
que	que	a
uno	uno	lo
~.	~.	mejor,
Cuando	Cuando	ahora
se	se	ántimo
lo	lo	de
quitaban	quitaban	verano,
ya	ya	ya
~,	~,	era
se	se	y
lo	lo	no
quitaban	quitaban	tuviera
a	a	ya
lo	lo	paraờiaba,
mejor	mejor
ahora	ahora
a	a
últimos	últimos
de	de
verano	verano
[A-Inn]	[A-Inn]
ya	ya
en	en
octubre	octubre
ya	ya
para	para
parir	parir
~,	~,
ya	ya
~…	~…
