estandar	dialectal	whisper
Pos	Pos	pues
un	un	un
carro	carro	carro
son	son	son,
~,	~,	o
pos	pos	miréis,
mire	mire	dos
~,	~,	ruedas
dos	dos	y
ruedas	ruedas	un
y	y	ejército
un	un	de
eje	eje	tierra
de	de	entonces
hierro	hierro	hacen
~,	~,	dos,
¿~	¿~	el
eh	eh	carro
~?	~?	es
~,	~,	cuadrado,
y	y	¿eh?
entonces	entonces	con
hacen	hacen	dos
dos	dos	baras,
~,	~,	para
el	el	mula
carro	carro	para
es	es	que
~,	~,	entra
es	es	y
cuadrao	cuadrao	también,
~,	~,	igual
eh	eh	que
~,	~,	lo
con	con	que
dos	dos	para
varas	varas	para,
~,	~,	lo
pa	pa	mismo
la	la	pero
mula	mula	lo
~,	~,	ponen
pa	pa	un
que	que	carro,
entre	entre	que
ahí	ahí	es
también	también	un
~,	~,	carro
igual	igual	que
de	de	va
lo	lo	aтории
~,	~,	foco,
lo	lo
que	que
es	es
pa	pa
~,	~,
pa	pa
arar	arar
~,	~,
lo	lo
mismo	mismo
~,	~,
pero	pero
lo	lo
ponen	ponen
un	un
carro	carro
~.	~.
¿~	¿~
Sabe	Sabe
lo	lo
que	que
decirle	decirle
~?	~?
