estandar	dialectal	whisper
~¡~	~¡~	para
Las	Las	el
mujeres	mujeres	burro
~!	~!	para
Mira	Mira	que
~:	~:	tuviera
las	las	agua
mujeres	mujeres	en
~,	~,	la
cuando	cuando	fuente.
se	se	A
levantaban	levantaban	la
~,	~,	barra
tenían	tenían	no
que	que	había
la-	la-	la
~,	~,	pared
la	la	en
[OTRAS-EM]	[OTRAS-EM]	casa,
la	la	ni
comida	comida	la
ya	ya	badora,
la	la	venían
arreglaban	arreglaban	a
el	el	la
día	día	barra
antes	antes	al
~;	~;	río,
la	la	las
metían	metían	mujeres.
en	en	O
una	una	si
~,	~,	no
en	en	había
una	una	unas
cesta	cesta	cekias,
~,	~,	y
y	y	acá
por	por	de
la	la	cekia
~,	~,	había
y	y	unas
por	por	cosas
la	la	que
mañana	mañana	podías
~,	~,	la
eh	eh	barra
~,	~,	ropa
el	el	allí
hombre	hombre	a
cogía	cogía	mano.
la	la	Y
cesta	cesta	muchos
~,	~,	iban
el	el	a
caballo	caballo	una
o	o	cekia,
el	el	a
mulo	mulo	las
~,	~,	otras
y	y	iban
al	al	al
campo	campo	río,
~.	~.	bajaban
Y	Y	de
a	a	arriba
los	los	del
tiempos	tiempos	poto
de	de	del
la	la	pueblo,
faena	faena	abajo
~,	~,	el
que	que	río
tenía	tenía	a
más	más	la
faena	faena	barra.
el	el	Hasta
recoger	recoger	que
la	la	pues
uva	uva	salió,
~,	~,	salió,
la	la	se
almendra	almendra	concien
~,	~,	castellano,
esto	esto	sufreche,
~,	~,	se
cereal	cereal	concien
~,	~,	que
que	que	como
lo	lo	una
que	que	badora,
tenían	tenían	pero
que	que	de
recoger	recoger	piedra,
~,	~,	y
se	se	lo
levantaba	levantaba	tenían
~,	~,	en
iba	iba	casa
al	al	y
huerto	huerto	lo
a	a	invertir
buscar	buscar	al
lo	lo	río,
que	que	lo
tenía	tenía	la
que	que	van
buscar	buscar	a
~.	~.	poner
Y	Y	en
~,	~,	la
si	si	casa.
no	no	¿Sabéis?
iba	iba	Pero
al	al	ha
huerto	huerto	dicho
~,	~,	que
iba	iba	la
a	a	mujer
~,	~,	ha
a	a	ayudado
comprar	comprar	al
~;	~;	marido,
llegaba	llegaba	pero
a	a	la
casa	casa	mujer
~;	~;	le
almorzaba	almorzaba	pagaba
~,	~,	también.
o	o	No,
almorzaba	almorzaba	la
por	por	mujer,
el	el	la
camino	camino	casa
~,	~,	misma,
comiendo	comiendo	me
por	por	empocuamos
el	el	mi
camino	camino	madre,
~;	~;	me
y	y	decía
iba	iba	la
a	a	feina,
ayudar	ayudar	más
a	a	amas
su	su	del
hombre	hombre	campo,
~,	~,	la
a	a	feina
su	su	de
marido	marido	casa,
~,	~,	y
al	al	he
campo	campo	cobrado
~.	~.	nada.
Y	Y	Y
cuando	cuando	en
llegaba	llegaba	el
~,	~,	campo
ella	ella	le
tenía	tenía	pagaba
que	que	en
hacer	hacer	tampoco.
la	la	No,
cena	cena	ayudaba
~,	~,	al
el	el	marido,
hombre	hombre	ayudaba
o	o	al
tenía	tenía	marido,
que	que	lo
ir	ir	recogían
a	a	entre
una	una	los
reunión	reunión	dos,
o	o	se
tenía	tenía
que	que
ir	ir
a	a
la	la
~,	~,
a	a
la	la
cooperativa	cooperativa
~,	~,
que	que
hacían	hacían
otra	otra
cosa	cosa
~,	~,
o	o
~|	~|
pero	pero
la	la
mujer	mujer
~,	~,
a	a
hacer	hacer
la	la
co-	co-
~,	~,
la	la
cena	cena
y	y
ir	ir
a	a
buscar	buscar
agua	agua
para	para
~,	~,
para	para
el	el
burro	burro
~,	~,
para	para
que	que
tuviera	tuviera
agua	agua
~,	~,
en	en
la	la
fuente	fuente
~.	~.
