estandar	dialectal	whisper
para	para	Para
ir	ir	mi
a	a	o
la	la	la
mili	mili	mil
~,	~,	y
antes	antes	antes
de	de	de
ir	ir	ir
a	a	a
la	la	la
mili	mili	mil
~,	~,	y
pues	pues	pues
hacíamos	hacíamos	hacía
la	la	la
fiesta	fiesta	fiesta
de	de	de
los	los	los
quintos	quintos	quintos,
~,	~,	teníamos
teníamos	teníamos	un
un	un	conjunto,
conjunto	conjunto	un
~…	~…	conjunto
~,	~,	de
un	un	músicos
conjunto	conjunto	y
de	de	hacía
músicos	músicos	la
~,	~,	fiesta
y	y	de
hacíamos	hacíamos	los
la	la	quintos.
fiesta	fiesta	Hacíamos
de	de	un
los	los	baile
quintos	quintos	y
~,	~,	el
hacíamos	hacíamos	dinero
un	un	que
baile	baile	hacía,
~.	~.	hacía,
Y	Y	pagamos
el	el	a
dinero	dinere	la
que	que	arqueza
hacíamos	hacíamos	o
~,	~,	conjunto
pagamos	pagamos	y
a	a	no
~…	~…	que
~,	~,	nos
a	a	sobraba
la	la	y
orquesta	orquesta	vamos
o	o	a
el	el	hacer
conjunto	conjunto	una
y	y	comida.
lo	lo	Y
que	que	hasta
nos	nos	ahí
sobraba	sobraba	se
íbamos	íbamos	ven
a	a	la
hacer	hacer	fiesta
una	una	de
comida	comida	los
y	y
hasta	hasta
eso	eso
era	era
la	la
fiesta	fiesta
de	de
los	los
quintos	quintos
~.	~.
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
		]			]
