estandar	dialectal	whisper
Pues	Pues	pues
se	se	se
enseñaba	enseñaba	enseñaba
las	las	las
cuatro	cuatro	cuatro
reglas	reglas	legras
y	y	y
escribir	escribir	escribir
y	y	y
luego	luego	lo
te	te	te
~|	~|	ha
al	al	distado,
dictado	dictado	lo
y	y	te
luego	luego	sacaban
~…	~…	las
te	te	faltas
sacaban	sacaban	y
las	las	se
faltas	faltas	estaba
y	y	multiplicada
sumar	sumar	y
~,	~,	escribir,
restar	restar	luego
~,	~,	algún
multiplicar	multiplicar	problema,
y	y	ya
dividir	dividir	eran
~.	~.	los
Luego	Luego	más
algún	algún	sabiancos,
problemilla	problemilla	los
~,	~,	no
pero	pero	sabían
eso	eso
era	era
ya	ya
lo	lo
más	más
que	que
los	los
~|	~|
los	los
que	que
más	más
sabían	sabían
~,	~,
claro	claro
~.	~.
