estandar	dialectal	whisper
[L-Otra:	[L-Otra:	les,
		Les			Les	eso
salses	salses	es
~,	~,	feeding累,
eso	eso	tambiéncare
les	les	Julian
salses	salses	Sabão
también	también	y
~,	~,	Machoun
les	les	Mulate,сassa
millors	millors	deordo
perqué	perqué	que
moltes	moltes	luna
voltes	voltes	y
havien	havien	mentor
salses	salses	el
que	que	uno
eran	eran	del
algo	algo	ojito
~…	~…	mayo
me-	me-	y
~,	~,	Anteparado
me-	me-	la
~,	~,	Inst
més	més	Rivera,
barates	barates	y
i	i	no
~,	~,	está
i	i	casi
~,	~,	a
i	i	algún
~,	~,	lado
i	i	un
no	no	cepóprico
valíen	valíen	al
res	res	dioluDo
~,	~,	una
després	després	guitarra
l'embutit	l'embutit	poco
pos	pos	dy
no	no	Earlyもの
eixía	eixía	en<|es|><|transcribe|>
~…	~…	accusedas
~,	~,	de
quan	quan	ser
estava	estava	tambien
bo	bo	el
per	per	alcho
menjar	menjar	de
ja	ja	eso
~,	~,	es
ja	ja	entonces
no	no	directoría,
eixía	eixía	tomaría
bé	bé	el
~.	~.	minazo
No	No	de
és	és	colegra
aixina	aixina	carrera,
~,	~,	se
		conventó
Anonimizado	Anonimizado	muestravia
		en
~?	~?	urila
 	 	y
 	 	era
 	 	como
 	 	una
 	 	filtered
 	 	de
 	 	hablar
 	 	el
 	 	alcho.
