estandar	dialectal	whisper
Claro	Claro	No,
~,	~,	para
pa	pa	que
que	que	no
no	no	piquen
piquen	piquen	las
las	las	mocas
moscas	moscas	que
se	se	tiene
tiene	tiene	aquí,
así	así	y
~.	~.	luego
Y	Y	ya
luego	luego	cuando
ya	ya	se
cuando	cuando	lo
se	se	quita,
lo	lo	ya
quita	quita	están
~,	~,	el
pues	pues	gamo,
ya	ya	cuajado
está	está	y
el	el	la
~,	~,	ensangreñez
el	el	más,
jamón	jamón	entonces
cuajao	cuajao	las
~,	~,	se
y	y	le
no	no	cuelcan
hay	hay	de
sangre	sangre	la
ni	ni	privada,
hay	hay	donde
na	na	se
~,	~,	lo
y	y	desalda,
entonces	entonces	affected
ya	ya	recordando,
se	se	bueno,
le	le	pero
cuelga	cuelga	no
adonde	ande	voy
más	más	a
frío	frío	quemar
haga	haga
~.	~.
[HS:I2	[HS:I2
		Nosotros			Nosotros
lo	lo
escaldábamos	escaldábamos
~.	~.
[A-Inn]	[A-Inn]
quitarle	quitale
el	el
agua	agua
~…	~…
		]			]
Bueno	Bueno
~,	~,
pero	pero
hay	hay
quien	quien
no	no
~,	~,
hay	hay
quien	quien
no	no
lo	lo
hace	hace
eso	eso
~.	~.
[HS:I2	[HS:I2
		[A-Inn]			[A-Inn]
		]			]
~.	~.
