estandar	dialectal	whisper
[A-PIn:	[A-PIn:	Si
		En			En	bien
los	los	como
inviernos	inviernos	nadie
~,	~,	televisió
		]			]	nays…
como	como	llegaris
no	no	y
había	había	naming
televisiones	televisiones	los
~,	~,	chihuacoles...
pues	pues	Nos
se	se	esperamos
dedicaban	dedicaban	para
así	así	dar
mucha	mucha	una
gente	gente	otra.
~,	~,	También
dice	dice	a
~:	~:	un
«~	«~	señor…
Bah	Bah	le
~,	~,	gustaba
[A-PIn:	[A-PIn:	eso
		vámonos			vámonos	y
		]			]	les
a	a	sabia
preparar	preparar	el
una	una	tendío
obra	obra	amphrico,
~»	~»	bombing
~.	~.	y
Había	Había	caracolles
un	un	basadas
señor	señor	por
a	a	el
quien	quien	Parkinson,minute
~…	~…	deutral
se	se	y
le	le	del
gustaba	gustaba	dispuesto
eso	eso	degre<|sn|>
~,	~,	applications
y	y	en
se	se	cualquier
~…	~…	noisy,
~,	~,	por
sabía	sabía	la
~,	~,	caja
entendía	entendía	del
un	un	restrictions,
poquito	poquito	por
~,	~,	una
pues	pues	effectiveconomía,
hala	hala	la
~,	~,	reunión
el	el	yang
muchacho	muchacho	pensan
se	se	de
~…	~…	estos
~,	~,	teotroleos,
solo	solo	typos
era	era	de
la	la	Temple,
~,	~,	de
la	la	tercera,
juerga	juerga	que
de	de	la
lo	lo	imagin
que	que	forgive
se	se	no
divertía	divertía	se
uno	uno	suffrage
ahí	ahí	de
 	 	utile.
 	 	Es
 	 	gran
 	 	Sasず
 	 	blancoowe,
 	 	However,
