estandar	dialectal	whisper
Mire	Mire	aquí
~,	~,	tengo
aquí	aquí	que
tengo	tengo	estoy
que	que	cociendo
estoy	estoy	un
cosiendo	cosiendo	poquito,
ahí	ahí	pero
un	un	no
poquito	poquito	les
~,	~,	invito
pero	pero	porque
mire	mire	está
~,	~,	a
que	que	mi
aquí	aquí	de
no	no	estas
le	le	asas
[OTRAS-EM]	[OTRAS-EM]	que
invito	invito	tengo,
porque	porque	no
está	está	sé
~,	~,	qué,
está	está	de
~|	~|	la
Mire	Mire	estación
~,	~,	saber,
esta	esta	esto
es	es	son
la	la	las
casa	casa	casas,
que	que	ya
tengo	tengo	no
~,	~,	sé,
que	que	ni
~,	~,	cinco
se	se	son
que	que	casadores,
~,	~,	uno
le	le	temo
de	de	la
la	la	nuclear
esa	esa	y
~,	~,	dos
¿~	¿~	son
sabe	sabe
~?	~?
[HS:E1	[HS:E1
		~¡~			~¡~
Qué	Qué
grande	grande
~!	~!
		]			]
Es-	Es-
~,	~,
estos	estos
son	son
las	las
casas	casas
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
		]			]
de	de
aquí	aquí
~,	~,
¿~	¿~
sabe	sabe
usté	usté
~?	~?
Mis	Mis
hijos	hijos
son	son
cazadores	cazadores
~:	~:
[HS:E1	[HS:E1
		Ya			Ya
veo	veo
~.	~.
		]			]
uno	uno
tengo	tengo
en	en
la	la
nuclear	nuclear
y	y
dos	dos
so-	so-
~,	~,
son	son
albañiles	albañiles
~.	~.
