estandar	dialectal	whisper
|T8|	|T8|	que
Que	Que	es
~…	~…	que
ella	ella	nosotros
~,	~,	hemos
nosotros	nosotros	tenido
hemos	hemos	para
tenido	tenido	la
panadería	panadería	de
y	y	día
esto	esto	y
en	en	esto
ahí	ahí	en
en	en	el
el	el	cruz
cruce	cruce	herespera
de	de	entonces
Espera	Espera	vamos
y	y	a
entonces	entonces	hacer
hemos	hemos	pan
hecho	hecho	antiguo
el	el	y
pan	pan	de
antiguo	antiguo	todo
y	y	y
hemos	hemos	teníamos
hecho	hecho	vacas,
de	de	hemos
to	to
~.	~.
Y	Y
teníamos	teníamos
vacas	vacas
~,	~,
hacíamos	hacíamos
queso	queso
~.	~.
