estandar	dialectal	whisper
Claro	Claro	Claro,
~.	~.	vienen
Viene	Viene	una
~,	~,	hija
viene	viene	a
una	una	mi
hija	hija	a
mía	mía	15
cada	cada	días.
quince	quince	Entonces,
días	días	si
~.	~.	yo
[HS:E1	[HS:E1	los
		[Asent]			[Asent]	tengo,
~.	~.	pues
		]			]	se
Entonces	Entonces	los
~,	~,	preparo
si	si	en
yo	yo	una
los	los	rueverita,
tengo	tengo	aquí
~,	~,	os
[HS:E1	[HS:E1	emre
		[Asent]			[Asent]	compraros
~.	~.	allléis
		]			]	que
pues	pues	es
se	se	que
los	los	la
preparo	preparo	viola
en	en	maximalen
unas	unas	concertos,producerse
hueveritas	hueveritas	de
y	y	distractedited,�
ellos	ellos	ybait
en	en	anonatie
vez	vez	mar
de	de
comprarlos	comprarlos
allí	allí
~,	~,
se	se
los	los
llevan	llevan
de	de
aquí	aquí
~.	~.
