estandar	dialectal	whisper
Nada	Nada	¿As
~,	~,	heavier...?
si	si	¿Qué
la	la	ha
gente	gente	venir,
entonces	entonces	Martín?
no	no	¿Qué
[A-Inn]	[A-Inn]	hubiera
en	en	a
tiempo	tiempo	hacer...?
nuestro	nuestro	¿Quién
no	no	ha
~…	~…	divergence
~,	~,	de
no	no	esto...?
había	había	Ya
dinero	dinero	están.
~,	~,	Nada.
¿~	¿~	Shぐla
eh	eh	gente
 	 	en
 	 	todo
 	 	todo
 	 	el
 	 	Titans
 	 	coworkers哪裡
 	 	viene...
 	 	¿Y
 	 	qué
 	 	wow...
 	 	¿En
 	 	todo怎么
 	 	se
 	 	puede
 	 	creer
 	 	que
 	 	Vault
 	 	Sur
 	 	sea
 	 	verde?
 	 	¡抽er
 	 	santos
 	 	de
 	 	Su
 	 	adoptión!...
 	 	¿Qué
 	 	con
 	 	Milkyav<|es|><|transcribe|>
