estandar	dialectal	whisper
No	No	el
~.	~.	que
El	El	la
que	que	no
la	la	lo
ha-	ha-	habéis
~.	~.	hecho
No	No	bien,
lo	lo	la
has	has	que
dicho	dicho	la
bien	bien	hacía
~.	~.	no
[HS:I2	[HS:I2	la
		¿~			¿~	vende
No	No	a
~?	~?	la
		]			]	compra
El	El	no
que	que	lo
lo	lo	usa,
hace	hace	a
~…	~…	la
~,	~,	que
[HS:I2	[HS:I2	lo
		No			No	usa
la	la	no
quiere	quiere	lo
~.	~.
		]			]
la	la
vende	vende
~;	~;
[HS:I2	[HS:I2
		Ah			Ah
~.	~.
		]			]
el	el
que	que
la	la
compra	compra
~,	~,
no	no
la	la
usa	usa
[HS:I2	[HS:I2
		Ah			Ah
~.	~.
		]			]
y	y
el	el
que	que
lo	lo
usa	usa
~,	~,
no	no
lo	lo
ve	ve
~.	~.
