estandar	dialectal	whisper
El	El	El
vestido	vestido	vestío
mío	mío	de
era	era	mi
negro	negro	era
~.	~.	negro.
Era	Era	Era
negro	negro	negro.
~…	~…	Mi
Mire	Mire	logo
~,	~,	se
luego	luego	casó
se	se	una
casó	casó	hermana.
una	una	Aquí
hermana	hermana	también
[V-Ljn]	[V-Ljn]	iba
aquí	aquí	de
también	también	blanco.
e	e	Y
iba	iba	a
de	de	más
blanco	blanco	joven,
~,	~,	que
[A-PIn:	[A-PIn:	lleva
		era			era	de
		]			]	blanco.
más	más	Es
jovencita	jovencita	que
[HS:E1	[HS:E1	se
		¿~			¿~	con
Hermana	Hermana	una
de	de	mantilla,
usted	usted	una
~?	~?	mantilla
		]			]	y
que	que	la
yo	yo	peneta.
iba	iba	Era
de	de	un
blanco	blanco	tonto
~.	~.	muy
[A-Crt]	[A-Crt]	típico,
Una	Una	que
mantilla	mantilla
~,	~,
una	una
mantilla	mantilla
y	y
la	la
peineta	peineta
~.	~.
Sí	Sí
~,	~,
era	era
entonces	entonces
muy	muy
típico	típico
aquello	aquello
~.	~.
