estandar	dialectal	whisper
Basta	Basta	Vluso
[A-InfErr:	[A-InfErr:	y
		vener			vener	que
		]			]	motive
~,	~,	un
venir	venir	recato,
a	a	pero
verme	verme	eso
~,	~,	es
basta	basta	todo.
venir	venir	No
a	a	si
verme	verme	me
pues	pues	ha
pa	pa	caído.
yo	yo	Dieba.76
~…	~…	Congñodorante
[R-Cas]	[R-Cas]	es
[PS]	[PS]	muy
Los	Los	bien.
que	que	Esto
 	 	es
 	 	el
 	 	polarization.
 	 	Esto
 	 	es
 	 	invitante
 	 	Joy
 	 	Napoli
 	 	porque
 	 	es
 	 	más
 	 	importante.
 	 	Que
 	 	lo
 	 	investigating
 	 	para
 	 	meter
 	 	acá.
