estandar	dialectal	whisper
Pues	Pues	para
a	a	la
la	la	fuente,
fuente	fuente	esta
~.	~.	fuente
Esta	Esta	está
fuente	fuente	de
ha	ha	siempre,
estao	estao	y
de	de	otra
siempre	siempre	que
y	y	hayas
otra	otra	llevado
que	que	la
hay	hay	fuente
allí	allí	grandes,
abajo	abajo	que
la	la	es
fuente	fuente	distinto
grande	grande	también
que	que	está
dicen	dicen	de
~,	~,	contín,
también	también	pero
está	está	tenemos
de	de	que
contino	contino	traer
~.	~.	la
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
Pero	Pero
teníamos	teníamos
que	que
traerla	traerla
a	a
cuestas	cuestas
~.	~.
