estandar	dialectal	whisper
A	A	Pens
ver	ver	complications.
~,	~,	Se
¿~	¿~	pone
qué	qué	un
más	más	poco
~?	~?	que
No	No	también
sé	sé	más
qué	qué	sobre
más	más	la
~…	~…	ganadería,
		]			]	el
Sí	Sí	sobre
~,	~,	la
bue-	bue-	que
~,	~,	más
no	no	se
~,	~,	nos
un	un
poco	poco
también	también
más	más
sobre	sobre
la	la
ganadería	ganadería
y	y
sobre	sobre
la	la
~…	~…
[HS:E1	[HS:E1
		¿~			¿~
Gallinas	Gallinas
tenían	tenían
~?	~?
		]			]
¿~	¿~
Qué	Qué
más	más
animales	animales
además	además
del	del
cerdo	cerdo
~?	~?
