estandar	dialectal	whisper
Pues	Pues	pues
co-	co-	la
~,	~,	comida
pues	pues	de
[OTRAS-EM]	[OTRAS-EM]	todo
las	las	se
comidas	comidas	dan
de	de	mucho,
entonces	entonces	mucho
pues	pues	que
eran	eran	se
mucho	mucho	hacían
~,	~,	migas,
mucho	mucho	con
~,	~,	un
que	que	trozo
se	se	de
hacían	hacían	tocin,
migas	migas	que
~,	~,	se
migas	migas	hacía
con	con	un
un	un	trozo
trozo	trozo	de
de	de
tocino	tocino
que	que
se	se
hacía	hacía
~,	~,
[HS:E2	[HS:E2
		Sí			Sí
~.	~.
		]			]
un	un
trozo	trozo
de	de
tocino	tocino
y	y
~…	~…
[HS:E2	[HS:E2
		Un			Un
momentito	momentito
~,	~,
un	un
momentito	momentito
~.	~.
		]			]
[A-Crt]	[A-Crt]
Porque	Porque
las	las
necesidades	necesidades
lo	lo
~,	~,
lo	lo
mandaba	mandaba
~,	~,
pues	pues
gachas	gachas
~,	~,
que	que
se	se
decía	decía
~,	~,
con	con
harina	harina
de	de
tito	tito
~,	~,
también	también
con	con
torreznos	torreznos
que	que
les	les
decía	decía
~;	~;
migas	migas
~,	~,
potajes	potajes
muchos	muchos
de	de
habichuelas	habichuelas
y	y
garbanzos	garbanzos
~,	~,
patatas	patatas
fritas	fritas
con	con
caldos	caldos
~,	~,
sin	sin
caldo	caldo
~,	~,
asadas	asadas
~.	~.
Las	Las
patatas	patatas
se	se
comían	comían
de	de
muchas	muchas
formas	formas
~.	~.
Se	Se
hacían	hacían
en	en
tortilla	tortilla
~,	~,
y	y
de	de
los	los
huevos	huevos
que	que
se	se
recaudaban	recaudaban
~,	~,
que	que
entonces	entonces
casi	casi
en	en
todas	todas
las	las
casas	casas
había	había
quien	quien
tenía	tenía
cuatro	cuatro
y	y
cinco	cinco
y	y
seis	seis
gallinas	gallinas
~,	~,
y	y
se	se
le	le
echaba	echaba
~…	~…
un	un
poquito	poquito
pienso	pienso
y	y
casi	casi
en	en
todas	todas
las	las
casas	casas
~,	~,
pues	pues
había	había
huevos	huevos
frescos	frescos
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
yo	yo
~…	~…
