estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	La
Los	Los	verdad
brazos	brazos	sea,
así	así	yo
y	y	libro,
un	un	llegues
libro	libro	donde
[R-Ind]	[R-Ind]	applied
pos-	pos-	aquí
~,	~,	y
puesto	puesto	pesavila
aquí	aquí	que
y	y	llegaría
pues	pes	el
había	había	libroτι...
que	que	Pensad,
~,	~,	era
si	si	ilantar
~,	~,	la
si	si	galla......y選lánlo
caía	caía	a
el	el	los
libro	libro	dígrafes,
~…	~…	Посad
«~	«~	no
~¡~	~¡~	estaba
Venga	Venga	dormida,
~,	~,	sal
levanta	levanta	con
los	los	el
brazos	brazos	camino.
~!	~!	Y
~»	~»
~.	~.
Y	Y
~…	~…
~,	~,
y	y
de	de
rodillas	rodillas
~,	~,
¿~	¿~
eh	eh
~?	~?
[HS:I2	[HS:I2
		La			La
única	única
cosa	cosa
~,	~,
las	las
monjas	monjas
~.	~.
		]			]
[A-PIn:	[A-PIn:
		Podía			Podía
		]			]
estar	estar
una	una
hora	hora
o	o
una	una
hora	hora
y	y
media	media
de	de
castigo	castigo
~.	~.
[RISA]	[RISA]
[A-Inn]	[A-Inn]
[HS:I2	[HS:I2
		Que			Que
~…	~…
		]			]
