estandar	dialectal	whisper
A	A	En
mano	mano	una
~,	~,	maroma,
en	en	un
una	una	grande
maroma	maroma	y
muy	muy	cuatro
grande	grande	hombres,
y	y	así
cuatro	cuatro	haciendo
hombres	hombres	fuerza
así	así	y
haciendo	haciendo	los
fuerza	fuerza	cofines
y	y	salía
los	los	la
cofines	cofines	feita.
~,	~,	Todo
salía	salía	manualo,
el	el	no
aceite	aceite	lo
~.	~.	puedo
Todo	Todo	enseñar
manual	manual	porque
~,	~,	no
no	no	queda
os	os	ninguna,
puedo	puedo	sino
enseñar	enseñar	que
porque	porque	quizá
no	no	lo
queda	queda	enseñan
ninguna	ninguna	la
~,	~,	obra
si	si	que
no	no
~,	~,
quizá	quizá
os	os
enseñaría	enseñaría
[A-PIn:	[A-PIn:
		la			la
labor	labor
de	de
aquel	aquel
		]			]
~.	~.
