estandar	dialectal	whisper
Pues	Pues	Sí.
~…	~…	Pues
ahora	ahora	ahora
no	no	no
hacía	hacía	hacía
falta	falta	falta
más	más	más
que	que	que
ahora	ahora	ahora
lo	lo	lo
tuviéramos	tuviéramos	tuvieramos
que	que	que
hacer	hacer	hacer.
~.	~.	Y
Y	Y	si
si	si	venía
venía	venía	una
una	una	tormenta
tormenta	tormenta	y
y	y	se
se	se	atrancaba
atrancaba	atrancaba	precisamente
precisamente	precisamente	una
un	un	rollo
arroyo	arroyo	grande
grande	grande	que
que	que	viene
viene	viene	por
por	por	ahí,
áhi	áhi	por
~,	~,	resulta
pues	pues	que
resulta	resulta	llevaba
que	que	las
llevaba	llevaba	nabas
las	las	por
navas	navas	delante
por	por	y
delante	delante	llevaba
~,	~,	las
llevaba	llevaba	morenas
las	las	y
morenas	morenas
y	y
todo	todo
~.	~.
