estandar	dialectal	whisper
Pos	Pos	Yo
aquellos	aquellos	había
~,	~,	aquellos
aquellos	aquellos	años
años	años	de
de	de	niñez
niñez	niñez	muy
~,	~,	bonito,
muy	muy	porque
bonitos	bonitos	es
~.	~.	lo
Porque	Porque	que
es	es	yo
lo	lo	desde
que	que	Jika
~…	~…	tuve
~|	~|	que
yo	yo	trabajar,
desde	desde	porque
chica	chica	yo
tuve	tuve	tenía
que	que	6
trabajar	trabajar	años
~,	~,	cuando
porque	porque	estaba
yo	yo	trabajando
tenía	tenía	con
seis	seis	los...
años	años	Ah,
cuando	cuando	sí.
estaba	estaba	Tuve
trabajando	trabajando	todo
con	con	mi
los	los	vida,
		tu
Anonimizado	Anonimizado	te
		tomas
~.	~.	tanto
[HS:E2	[HS:E2	con
		Ah			Ah	ella
~…	~…	y
		]			]	de
[HS:E1	[HS:E1	ello
		Ah			Ah	me
~,	~,	querías
sí	sí	adultar,
~.	~.	pero
		]			]	no
Toda	Toa	me
mi	mi	lleno,
vida	vida
~,	~,
[HS:E2	[HS:E2
		Ya			Ya
~.	~.
		]			]
estuve	estuve
trabajando	trabajando
con	con
ellos	ellos
y	y
de	de
hecho	hecho
me	me
querían	querían
adoptar	adoptar
~,	~,
pero	pero
yo	yo
no	no
quise	quise
~.	~.
