estandar	dialectal	whisper
Pero	Pero	Y
ahora	ahora	a
van	van	la
y	y	maka,
se	se	si
lo	lo	no
pescan	pescan	me�le
porque	porque	a
es	es	Bri好不好,
de	de	yo
todos	tos	estoy
~.	~.	tuyo.
Si	Si	Arguingue
viene	viene	siempre
el	el	caramel
SEPRONA	SEPRONA	y
por	por	preparado
ahí	ahí	la
~,	~,	verdad,
el	el	es
SEPRONA	SEPRONA	que
o	o	ya
lo	lo	nos
que	que	va
sea	sea	a韬,
~,	~,	porqueוטan,
pos	pos	y,
ya	ya	por
[HS:I2	[HS:I2	lo
		Sí			Sí	tanto,
~,	~,	estamosласт
sí	sí	lovely.
~,	~,
sí	sí
~,	~,
sí	sí
~…	~…
		]			]
está	está
~.	~.
