estandar	dialectal	whisper
No	No	A
~,	~,	lo
al	al	otro
otro	otro	no
no	no	se
se	se	lo
le	le	olvidaba.
ha	ha	Ella
olvidado	olvidado	era
~.	~.	nuevamente
Ellos	Ellos	del
no	no	significado.
van	van	El
a	a	señor
entender	entender	que
el	el	se
significado	significado	marchó,
~.	~.	que
El	El	se
señor	señor	migró.
que	que	Se
se	se	lo
marchó	marchó	olvidó
~,	~,	de
que	que	la
se	se	llego,
emigró	emigró	que
~,	~,	es
eh	eh	decir,
~,	~,	que
se	se	se
le	le	lo
olvidó	olvidó	olvidó,
el	el	señorito.
gallego	gallego	Ella
~,	~,	no
quiere	quiere	lo
decir	decir	hagas
~,	~,	de
que	que	llego.
se	se	Entonces
volvió	volvió	llegó
señorito	señorito	aquí,
y	y	yo
ya	ya	no
no	no	se
hablaba	hablaba	acordaba
gallego	gallego	como
~,	~,	se
¿~	¿~	decía
vale	vale	el
~?	~?	cazo.
Entonces	Entonces	Ya
~,	~,	decía
llegó	llegó	el
aquí	aquí	astrillo.
y	y	Ahora
ya	ya	sí,
no	no	ahora
se	se	la
acordaba	acordaba	historia
cómo	cómo	es
se	se
decía	decía
angazo	angazo
~,	~,
él	él
ya	ya
decía	decía
rastrillo	rastrillo
~,	~,
¿~	¿~
vale	vale
~?	~?
[HCruz:	[HCruz:
		Ahora			Ahora
sigue	sigue
~,	~,
ahora	ahora
la	la
historia	historia
es	es
así	así
~.	~.
		]			]
