estandar	dialectal	whisper
son	son	Y
muy	muy	como
importantes	importantes	la
~,	~,	fiesta
[HS:E3	[HS:E3	más?
		¿~			¿~	Hay
Sí	Sí	un
~?	~?	mayor
		]			]	somb
debido	debido	muy
a	a	importante,
que	que	debido
García	García	a
pertenece	pertenece	que
al	al	García
área	área	pertenece
de	de	a
afecto	afecto	la
nuclear	nuclear	área
~,	~,	de
¿~	¿~	afectos
entiende	entiende	nuclear
~?	~?	y
~,	~,	en
y	y	el
el	el	unitamiento,
ayuntamiento	ayuntamiento	recorra
pues	pues	bastante
recoge	recoge	en
bastante	bastante	el
dinero	dinero	degracia,
de	de	es
gracias	gracias	la
a	a	que
la	la	la
nuclear	nuclear	no
de	de	clara,
Ascó	Ascó	da
~,	~,	scó,
[HS:E3	[HS:E3	pues
		[Asent]			[Asent]	hacen
~.	~.	las
		]			]	fiestas
pues	pues	que
hace	hace	es
unas	unas	la
fiestas	fiestas	subvención
que	que	de
las	las	unutamiento
subvenciona	subvenciona	y
el	el	gracias
ayuntamiento	ayuntamiento	a
~;	~;	esta
y	y	subvención
gracias	gracias	de
a	a	la
este	este	no
~…	~…	clara
subvención	subvención	de
del	del	unutamiento
nuclear	nuclear	las
al	al	hacen
ayuntamiento	ayuntamiento	las
~,	~,	fiestas,
la	la	pues
~,	~,	muy
hacen	hacen	lucidas,
las	las	si
fiestas	fiestas	no,
pues	pues	no
muy	muy	se
lucidas	lucidas	voy
~;	~;	a
si	si	hacer
no	no	que
~,	~,	se
no	no	posegueres
se	se	con
podrían	podrían	su
hacer	hacer	nome
~,	~,
los	los
pueblos	pueblos
hay	hay
[A-PIn:	[A-PIn:
		que			que
son	son
muy	muy
pobres	pobres
		]			]
~.	~.
