estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	también
también	también	teníamos,
teníamos	teníamos	pero
~…	~…	más
pero	pero	que
más	más	nada
que	que	eran
na	na	vacas,
eran	eran	con
vacas	vacas	las
con	con	que
las	las	más
~,	~,	se
era	era	trabajaba.
con	con	En
las	las	mi
que	que	casa
más	más	teníamos
se	se	una
trabajaba	trabajaba	ayuda
~.	~.	de
[HS:E1	[HS:E1	Betia,
		[Asent]			[Asent]	un
~.	~.	lado
		]			]	caballo,
Yo	Yo	algún
en	en	caballo
mi	mi	y
casa	casa	algún
teníamos	teníamos	mundo,
una	una	cada
yunta	yunta	vez
de	de	en
bestias	bestias	cada
~,	~,	época
mulas	mulas	era
o	o	una
~…	~…	cosa,
o	o	¿no?
caballos	caballos	Pero
~,	~,	con
algún	algún	lo
caballo	caballo	que
y	y	más
algún	algún	se
mulo	mulo	trabajaba
o	o	era
~…	~…	con
en	en	las
fin	fin	vacas,
~,	~,	es
cada	cada	que
vez	vez	se
~,	~,	hacían
en	en	más
cada	cada	agutos.
época	época	La
era	era	vaca
una	una	tenía
cosa	cosa	un
~,	~,	tiro,
una	una	un
~.	~.	film
Pero	Pero	y
con	con	se
lo	lo	hacían
que	que	muy
más	más	bien.
se	se	Luego
trabajaba	trabajaba	ya
era	era	después
con	con	las
las	las	vacas
vacas	vacas	han
~,	~,	ido
[A-Inn]	[A-Inn]	desapareciendo
es	es	y
que	que	ya
se	se	se
hacía	hacía	hacía
más	más	con
a	a	las
gusto	gusto	mules,
~.	~.	no
[HS:E1	[HS:E1	me
		[Asent]			[Asent]	hacía.
~.	~.	Y
		]			]	después
Las	Las	ya
vacas	vacas	por
tenían	tenían	los
un	un	trastores
tiro	tiro	y
mu	mu	ahora
firme	firme	ya
y	y	ninguna
se	se
hacía	hacía
~…	~…
mu	mu
bien	bien
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Luego	Luego
ya	ya
después	después
las	las
vacas	vacas
han	han
ido	ido
desapareciendo	desapareciendo
~,	~,
y	y
ya	ya
se	se
hacía	hacía
con	con
~,	~,
con	con
las	las
mulas	mulas
na	na
más	más
~,	~,
con	con
~…	~…
bestias	bestias
que	que
llamábamos	llamábamos
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
después	después
ya	ya
pos	pos
los	los
tractores	tractores
~,	~,
y	y
ahora	ahora
ya	ya
ninguna	ninguna
cosa	cosa
~.	~.
