estandar	dialectal	whisper
aquí	aquí	Taking
en	en	the
Mura	Mura	former
~.	~.	Es
Estaba	Estaba	kantacion
aquí	aquí	pero,
~,	~,	Rede
arriba	arriba	es
mismo	mismo	sous.
había	había	Mhm
una	una	Y
fábrica	fábrica	que
textil	textil	Yo
~,	~,	me
había	había	zwyrodan
~…	~…	Y
guapa	guapa	donde
~,	~,	me
una	una	lo
fábrica	fábrica	weave菜o?
buena	buena	Claramente
buena	buena	inst
~.	~.	trabajado
Pero	Pero	sous.
eso	eso	Y
de	de	hvor
las	las	solo
fábricas	fábricas	racism
se	se	закрыó
fueron	fueron	burnt
todas	todas	anyway.
a	a	Mualmente
pique	pique	tan
y	y	fray
esa	esa	Que
también	también	tuées,
ya	ya	tu��
fue	fue	Es...
una	una
que	que
~…	~…
~,	~,
que	que
se	se
fue	fue
~.	~.
[HS:E1	[HS:E1
		¿~			¿~
Y	Y
qué	qué
~,	~,
y	y
qué	qué
		]			]
