estandar	dialectal	whisper
Antes	Antes	Antes
~,	~,	me
mi	mi	niñatoníamos
niña	niña	que
~,	~,	trabajaba,
teníamos	teníamos	teníamos
que	que	que
trabajar	trabajara	trabajar,
~,	~,	ya
y	y	perdí
como	como	el
tu-	tu-	asunto
~,	~,	de
teníamos	teníamos	no
que	que	contar
trabajar	trabajara	y
~,	~,	eso
ya	ya	sí
perdí	perdí	contaba.
l'asunto	l'asunto	Pero
de	de	leer
~|	~|	y
No	No	escribir
~,	~,	y
contar	contar	eso
y	y	firmaba
eso	eso	así.
sí	sí	Pero
contaba	contaba	leer
~,	~,	y
pero	pero	eso
~…	~…	no
leer	leer	porque
y	y	ya
escribir	escribir	después
y	y	ya
eso	eso	me
~…	~…	fui
firmaba	firmaba	evoluidando
~,	~,	porque
sí	sí	me
~,	~,	iba
pero	pero	para
leer	leer	los
~,	~,	pueblos
leer	leer	a
y	y	vender
eso	eso	cosas
no	no	y
porque	porque	yo
ya	ya	a
después	después	trabajarme,
ya	ya	no
me	me	quedaba
fui	fui	más
olvidando	olvidando	remedio
~,	~,	a
porque	porque	trabajar
me	me	y
iba	iba	ya
pa	pa	después
los	los	me
pueblos	pueblos	casé
a	a	de
~,	~,	23
a	a	años
~,	~,	y
a	a	me
vender	vender	arruitó
cosas	cosas	y
y	y	yo
~…	~…	tenía
[PS]	[PS]	22.
Yo	Yo	Después
a	a	tuvié
trabajar	trabajar	mi
~,	~,	hijos
mi	mi	y
hija	hija	después
~,	~,	que
no	no	me
quedaba	queaba	tenía
más	más	mis
remedio	remedio	hijos,
que	que	no
trabajar	trabajar	me
~.	~.	meto,
Y	Y	trabajaba
ya	ya	y
después	después	dos
me	me	mujeres
casé	casé	de
~,	~,	edad
de	de	que
veintitrés	veintitrés	estaban
años	años	ya
~.	~.	aquí
Mi	Mi	en
marío	marío	casa,
tenía	tenía	me
veintitrés	veintitrés	dejaban
y	y	los
yo	yo	niños
tenía	tenía	y
veintidós	veintidós	no
~.	~.	nos
Después	Después	arruiaba
tuve	tuve	si
mis	mis	nada
hijos	hijos	para
y	y	que
ya	ya	te
después	después	atubié
que	que	mi
tenía	tenía	hijo
mis	mis	y
hijos	hijos	tenía
~,	~,	que
en	en
lo	lo
que	que
me	me
~,	~,
me	me
tu-	tu-
~,	~,
trabajaba	trabajaba
y	y
dos	dos
~,	~,
dos	dos
mujeres	mujeres
de	de
edad	edá
que	que
estaban	estaban
ya	ya
aquí	aquí
en	en
casa	casa
me	me
dejaban	dejaban
los	los
niños	niños
~,	~,
si	si
no	no
~,	~,
no	no
hacía	hacía
nada	nada
~.	~.
Porque	Porque
te	te
~,	~,
tuve	tuve
mis	mis
hijos	hijos
y	y
tenía	tenía
que	que
atenderlos	atendelos
~.	~.
