estandar	dialectal	whisper
Pues	Pues	¿Y
se	se	qué
llevaban	llevaban	se
~,	~,	llevaron
en	en	para
casa	casa	comer
de	de	a
mi	mi	las
madre	madre	demás
~,	~,	del
bueno	bueno	pan?
~,	~,	Pues
en	en	se
todos	tos	llevaba.
sitios	sitios	¿En
sería	sería	qué
igual	igual	sa
~,	~,	de
pero	pero	mi
en	en	madre?
casa	casa	Bueno,
de	de	entonces
mi	mi	yo
madre	madre	sería
le	le	igual,
ponía	ponía	pero
~:	~:	que
el	el	sa
plato	plato	de
de	de	mi
los	los	madre
chorizos	chorizos	le
~,	~,	ponía
el	el	el
plato	plato	plato
del	del	de
queso	queso	los
~,	~,	chorizas,
porque	porque	el
tenía-	tenía-	plato
~…	~…	del
~,	~,	queso
hacíamos	hacíamos	porque
mucho	mucho	tenía
queso	queso	que
~,	~,	hacíamos
y	y	mucho
se	se	peso.
lo	lo	Y
ponía	ponía	se
todo	to	lo
encima	encima	ponía
de	de	a
la	la	to.
mesa	mesa	En
y	y	cima
ellos	ellos	de
se	se	la
echaban	echaban	mesa
lo	lo	allí
que	que	nos
querían	querían	echaba
~,	~,	lo
pa	pa	que
llevárselo	llevárselo	quería.
a	a	A
comer	comer	llegar
~.	~.	se
Entonces	Entonces	me
había	había	ha
mucho	mucho	comido.
pan	pan	Entonces
de	de	había
higo	higo	mucho
~.	~.
