estandar	dialectal	whisper
Huy	Huy	pues
~,	~,	se
pues	pues	programamos
sembrábamos	sembrábamos	un
panizo	panizo	fanizo,
~,	~,	remulacha
remolacha	remolacha	y
y	y	tribo
trigo	trigo	cebada,
~,	~,	hieros
cebada	cebada	que
~,	~,	y
yeros	yeros	otro,
que	que	que
y	y	es
~,	~,	un
y	y	igual
otros	otros	que
que	que	los
son	son	guisantes
igual	igual	que
que	que	se
los	los	llamaba
guisantes	guisantes	bachos
que	que	y
se	se	a
llamaban	llamaban	eso
bichos	bichos	tenías
~,	~,	que
y	y	ir
a	a	a
esos	esos	arrancarlos
tenías	tenías	con
que	que	la
ir	ir	mano
arrancarlos	arrancarlos	y
con	con	hacer
~,	~,	montones
con	con	y
la	la	después
mano	mano	triunalos
y	y	en
hacer	hacer	la
montones	montones	era
y	y	con
después	después	los
trillarlos	trillalos	machos
en	en	y
la	la	unos
era	era	trillos
con	con	maneuveran
los	los	y
machos	machos	se
y	y	ha
unos	unos	insultado,
trillos	trillos	deserted
dando	dando	y
vueltas	vueltas	adecuado
 	 	las
 	 	toneladas.
