estandar	dialectal	whisper
Pues	Pues	抓bete
muy	muy	para
bien	bien	ir
~,	~,	a
yo	yo	los
creo	creo	climaxos.
que	que	Con
con	con	el
esto	esto	mismo
ya	ya	enfajo
más	más	de
o	o	la
menos	menos	parte
 	 	más
 	 	irreparable
 	 	drain,
 	 	molestando
 	 	padrón
 	 	naturalmente.
 	 	Entonces,
 	 	en
 	 	el
 	 	interior,
 	 	en
 	 	toda
 	 	la
 	 	alturaiddica,
 	 	unliche
 	 	nominal
 	 	de
 	 	uma
 	 	tomó
 	 	debilidad
 	 	con
 	 	vamosis
 	 	que
 	 	fermentan
 	 	la
 	 	suatoría
 	 	y
 	 	pues
 	 	si
 	 	no
 	 	130º
 	 	miel.
