estandar	dialectal	whisper
Y	Y	y
ponen	ponen	ponemos
el	el	el
vencejo	vencejo	desejo
y	y	y
echan	echan	el
allí	allí	chanallí
tres	tres	creció
~,	~,	ahí
tres	tres	a
gavillas	gavillas	lo
o	o	4
cuatro	cuatro	y
y	y	luego
luego	luego	van
van	van	con
con	con	los
~…	~…	coges
L-	L-	porque
~,	~,	él
lo	lo	da
cogen	cogen	misma
porque	porque	miel,
es	es	mejor
de	de	de
la	la	la
misma	misma	misma
mies	mies	miel,
~,	~,	que
[A-PIn:	[A-PIn:	se
		a			a	llegan,
lo	lo	porque
		]			]	alí
mejor	mejor	se
de	de	coge,
la	la	se
misma	misma	hace
mies	mies	el
~,	~,	desejo
que	que	y
siegan	siegan	se
~,	~,	atá
porque	porque	en
allí	allí	la,
se	se	se
coge	coge	coge
~,	~,	así,
se	se	y
hace	hace	luego
el	el	se
vencejo	vencejo	le
y	y	dan
se	se	siendo
ata	ata	vuelta
el	el	y
haz	haz
~.	~.
Se	Se
coge	coge
así	así
~,	~,
~¡~	~¡~
pas	pas
~!	~!
[ONOMAT]	[ONOMAT]
~,	~,
y	y
luego	luego
se	se
le	le
da	da
así	así
dos	dos
vueltas	vueltas
y	y
ya	ya
está	está
atado	atao
~.	~.
