estandar	dialectal	whisper
Pues	Pues	Esas
esas	esas	son
mil	mil	muy
pesetas	pesetas	pesetas,
o	o	solo
lo	lo	que
que	que	diera,
diera	diera	500
o	o	o
quinientas	quinientas	que
~,	~,	diera.
lo	lo	Luego
que	que	estaban
diera	diera	en
pues	pues	fomí
lo	lo	casos,
gastaban	gastaban	en
en	en	mi
~…	~…	caso,
Fue	Fue	porque,
mi	mi	claro,
caso	caso	como
~.	~.	darles
Mi	Mi	músicos,
caso	caso	aquellos
era	era	se
~…	~…	hizo,
porque	porque	se
~,	~,	acastó
claro	claro	en
~,	~,	merienda
como	como	y
eran	eran	parte
músicos	músicos	de
pues	pues	los
aquello	aquello	invitados
se	se	o
hizo	hizo	casi
~…	~…	todos,
~|	~|	poder
se	se	una
gastó	gastó	repetir
en	en	y
merienda	merienda	tu
y	y	no
parte	parte	es
de	de	otra
los	los	bañilla,
invitaos	invitaos	después.
o	o	¿Cómo
casi	casi	oran
todos	todos
volvieron	volvieron
a	a
repetir	repetir
y	y
~,	~,
y	y
tuvimos	tuvimos
otro	otro
baile	baile
al	al
día	día
después	después
~.	~.
