estandar	dialectal	whisper
Ah	Ah	motor,
~,	~,	de
pero	pero	letting
~…	~…	digo
~,	~,	affected.
es	es	Seré,
que	que	error
aquí	aquí	esto.
me	me	described?
da	da	Creo
vergüenza	vergüenza	no
 	 	es
 	 	объясir.
 	 	Suyor
 	 	Willy
 	 	Cristo
 	 	begging
 	 	un
 	 	//
 	 	No
 	 	tanto
 	 	si
 	 	su
 	 	vote
 	 	recrito
 	 	participants
 	 	de
 	 	su
 	 	postura
 	 	adopt
 	 	a
 	 	muchos
 	 	desarrollnos
 	 	en
 	 	el
 	 	ciudadMusic
 	 	Challcraft
 	 	y
 	 	para
 	 	encontrarlo
 	 	pero
 	 	me
 	 	voy
 	 	volver
