estandar	dialectal	whisper
Y	Y	trigo.
mi	mi	Cerro
madre	madre	al
le	le	placer
he	he	siempre
dicho	dicho	acá.ada
que	que	y
se	se	el
echara	echara	un
~,	~,	día.
digo	digo	Un
~:	~:	copado
«~	«~	denio.่
Pues	Pues	вот
~,	~,	piencilan
¿~	¿~
qué	qué
hará	hará
en	en
el	el
váter	váter
~?	~?
~»	~»
~.	~.
Y	Y
no	no
he	he
querido	querido
levantarme	levantame
~,	~,
pues	pues
cuando	cuando
he	he
ido	ido
~,	~,
pues	pues
la	la
mujer	mujer
s'había	s'había
[A-Inn]	[A-Inn]
~,	~,
pues	pues
~,	~,
mira	mira
ahí	ahí
he	he
tenido	tenido
que	que
fregar	fregar
todo	todo
~,	~,
¿~	¿~
para	pa
qué	qué
quieres	quieres
que	que
~…	~…
~?	~?
[A-Inn]	[A-Inn]
En	En
fin	fin
~…	~…
